Address;City;Postal Code;Country;Latitude;Longitude;Operator;Access Type;Connector Standard;Amperage;Voltage;Power Type;Max Power 
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Euverem 52;Gulpen;6271 PK;NL;50.803437;5.867573;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Jan van Salmstraat 8;Born;6121 NG;NL;51.033615;5.812576;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Jan van Salmstraat 8;Born;6121 NG;NL;51.033615;5.812576;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Haambergweg 14;Beringe;5986 NX;NL;51.31901817;5.90978432;Maxem Energy Solutions B.V.;Public;IEC 62196 Type 2 Mennekes Combo, DC;200;900;dc;180000
Haambergweg 14;Beringe;5986 NX;NL;51.31901817;5.90978432;Maxem Energy Solutions B.V.;Public;IEC 62196 Type 2 Mennekes Combo, DC;200;900;dc;180000
Haambergweg 14;Beringe;5986 NX;NL;51.31901817;5.90978432;Maxem Energy Solutions B.V.;Public;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Haambergweg 14;Beringe;5986 NX;NL;51.31901817;5.90978432;Maxem Energy Solutions B.V.;Public;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Haambergweg 14;Beringe;5986 NX;NL;51.31901817;5.90978432;Maxem Energy Solutions B.V.;Public;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Haambergweg 14;Beringe;5986 NX;NL;51.31901817;5.90978432;Maxem Energy Solutions B.V.;Public;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Groot Bollerweg 24;Venlo;5928 NS;NL;51.381667;6.148496;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Groot Bollerweg 24;Venlo;5928 NS;NL;51.381667;6.148496;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Groot Bollerweg 24;Venlo;5928 NS;NL;51.381667;6.148496;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Groot Bollerweg 24;Venlo;5928 NS;NL;51.381667;6.148496;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Horsterweg 27;Maastricht;6199 AC;NL;50.919567;5.783071;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Horsterweg 27;Maastricht;6199 AC;NL;50.919567;5.783071;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Horsterweg 27;Maastricht;6199 AC;NL;50.919567;5.783071;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Horsterweg 27;Maastricht;6199 AC;NL;50.919567;5.783071;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Earl Bakkenstraat 10;Heerlen;6422 PJ;NL;50.838929;6.005851;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Egchelseweg 2;Panningen;5981 CJ;NL;51.324426;5.971094;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Egchelseweg 2;Panningen;5981 CJ;NL;51.324426;5.971094;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Van Lommstraat 9;Maasbree;5993 EA;NL;51.361453;6.051448;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Van Lommstraat 9;Maasbree;5993 EA;NL;51.361453;6.051448;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Broekstraat 89;Maasbree;5993 BB;NL;51.356757;6.055544;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Broekstraat 89;Maasbree;5993 BB;NL;51.356757;6.055544;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Azi‰laan 22;Maastricht;6199 AG;NL;50.926642;5.779398;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Azi‰laan 22;Maastricht;6199 AG;NL;50.926642;5.779398;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Steegstraat 5;Roermond;6041 EA;NL;51.197927;5.99096;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Steegstraat 5;Roermond;6041 EA;NL;51.197927;5.99096;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Clemensstraat 45;Eygelshoven;6471 AD;NL;50.88804;6.0587;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Clemensstraat 45;Eygelshoven;6471 AD;NL;50.88804;6.0587;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Vaubanstraat 37;Maastricht;6217 LN;NL;50.852587;5.67298;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Vaubanstraat 37;Maastricht;6217 LN;NL;50.852587;5.67298;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kruisweg 43;Arcen;5944 EM;NL;51.485633;6.173508;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Kruisweg 43;Arcen;5944 EM;NL;51.485633;6.173508;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Mussenberg 1d;Herten;6049 GZ;NL;51.17278;5.972265;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Mussenberg 1d;Herten;6049 GZ;NL;51.17278;5.972265;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
merseloseweg 70;Venray;5801 CE;NL;51.525677;5.971993;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
merseloseweg 70;Venray;5801 CE;NL;51.525677;5.971993;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Sweelinckstraat 23;Roermond;6044 RC;NL;51.18079;6.012827;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Sweelinckstraat 23;Roermond;6044 RC;NL;51.18079;6.012827;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Paul-Henri Spaaklaan 7-9;Maastricht;6229 EN;NL;50.839641;5.712944;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Paul-Henri Spaaklaan 7-9;Maastricht;6229 EN;NL;50.839641;5.712944;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Paul-Henri Spaaklaan 7-9;Maastricht;6229 EN;NL;50.839641;5.712944;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Paul-Henri Spaaklaan 7-9;Maastricht;6229 EN;NL;50.839641;5.712944;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Paul-Henri Spaaklaan 7-9;Maastricht;6229 EN;NL;50.839641;5.712944;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Paul-Henri Spaaklaan 7-9;Maastricht;6229 EN;NL;50.839641;5.712944;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Avenue Ceramique 105;Maastricht;6221 JM;NL;50.844823;5.70244;Allego;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Avenue Ceramique 105;Maastricht;6221 JM;NL;50.844823;5.70244;Allego;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Matthiasstraat 7;Castenray;5811 AN;NL;51.489853;6.035366;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Matthiasstraat 7;Castenray;5811 AN;NL;51.489853;6.035366;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Meester Ruttenstraat 7;Wanssum;5861 BH;NL;51.536368;6.075988;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Meester Ruttenstraat 7;Wanssum;5861 BH;NL;51.536368;6.075988;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Van der Scheurstraat 19;Heerlen;6413 VD;NL;50.908323;5.96285;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Van der Scheurstraat 19;Heerlen;6413 VD;NL;50.908323;5.96285;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Walem 3;Walem;6342 PA;NL;50.857255;5.866035;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;12;230;ac_3_phase;8280
Prinsessesingel 4;Venlo;5911 HT;NL;51.367979;6.162512;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;62;230;ac_3_phase;42780
Prinsessesingel 4;Venlo;5911 HT;NL;51.367979;6.162512;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Kloosterlaan 13;Hulsberg;6336 BD;NL;50.890225;5.857482;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kloosterlaan 13;Hulsberg;6336 BD;NL;50.890225;5.857482;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Meers 30;Thorn;6017 BD;NL;51.158687;5.85735;Optimile;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Monseigneur Boermansstraat 10;Venlo;5911 BB;NL;51.371504;6.17269;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Monseigneur Boermansstraat 10;Venlo;5911 BB;NL;51.371504;6.17269;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Herkenberg 2;Meerssen;6231 LK;NL;50.883495;5.759972;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Herkenberg 2;Meerssen;6231 LK;NL;50.883495;5.759972;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Breemakkergaard 77;Maastricht;6227 HR;NL;50.835011;5.723469;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Breemakkergaard 77;Maastricht;6227 HR;NL;50.835011;5.723469;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kloosterhof 9;Gulpen;6281 AS;NL;50.798023;5.929811;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kloosterhof 9;Gulpen;6281 AS;NL;50.798023;5.929811;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Heldensedijk 5;Roggel;6088 NT;NL;51.275258;5.932807;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Heldensedijk 5;Roggel;6088 NT;NL;51.275258;5.932807;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Heldensedijk 5;Roggel;6088 NT;NL;51.275258;5.932807;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Heldensedijk 5;Roggel;6088 NT;NL;51.275258;5.932807;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Geerstraat 2;Bingelrade;6456 AK;NL;50.968641;5.940656;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Geerstraat 2;Bingelrade;6456 AK;NL;50.968641;5.940656;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beneluxstraat 12;Maastricht;6226 CZ;NL;50.846085;5.725208;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Beneluxstraat 12;Maastricht;6226 CZ;NL;50.846085;5.725208;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
jupiterstraat 52;Brunssum;6446 RX;NL;50.93494;5.937222;PSA2;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Grevenbroekstraat 1;Kessel;5995 CK;NL;51.29466;6.05138;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Grevenbroekstraat 1;Kessel;5995 CK;NL;51.29466;6.05138;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kerkhoflaan 28;Tegelen;5931 LN;NL;51.344376;6.148452;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kerkhoflaan 28;Tegelen;5931 LN;NL;51.344376;6.148452;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kant 132;Kerkrade;6462 EX;NL;50.849433;6.071045;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kant 132;Kerkrade;6462 EX;NL;50.849433;6.071045;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kardinaal van Rossumplein 44;Maastricht;6221 SX;NL;50.841851;5.708001;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kardinaal van Rossumplein 44;Maastricht;6221 SX;NL;50.841851;5.708001;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Mgr. Willigersstraat 14;Gronsveld;6247 AZ;NL;50.81142;5.7316;Eneco;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Kloosterstraat 19a;Meers;6181 NJ;NL;50.962176;5.741817;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_1_phase;3680
Kloosterstraat 19a;Meers;6181 NJ;NL;50.962176;5.741817;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_1_phase;3680
Lief vrouweveld 3;Roermond;6045 AM;NL;51.1827;5.997321;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Lief vrouweveld 3;Roermond;6045 AM;NL;51.1827;5.997321;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prins Bernhardlaan 28;Valkenburg aan de Geul;6301 GV;NL;50.866636;5.827474;Allego;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prins Bernhardlaan 28;Valkenburg aan de Geul;6301 GV;NL;50.866636;5.827474;Allego;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schovenhof 27;Heerlen;6418 JN;NL;50.872383;6.007041;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Schovenhof 27;Heerlen;6418 JN;NL;50.872383;6.007041;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Einsteinstraat 99;Maastricht;6227 BT;NL;50.841217;5.731075;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Einsteinstraat 99;Maastricht;6227 BT;NL;50.841217;5.731075;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Terzieterweg 26;Epen;6285 NE;NL;50.761803;5.911438;E-Flux;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Terzieterweg 26;Epen;6285 NE;NL;50.761803;5.911438;E-Flux;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Laurierhoven 8;Maastricht;6225 GA;NL;50.866793;5.736852;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Laurierhoven 8;Maastricht;6225 GA;NL;50.866793;5.736852;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wycker Grachtstraat 40;Maastricht;6221 CX;NL;50.84783;5.699438;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wycker Grachtstraat 40;Maastricht;6221 CX;NL;50.84783;5.699438;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Tasmanweg 6;Venlo;5928 LH;NL;51.3985;6.08838;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Tasmanweg 6;Venlo;5928 LH;NL;51.3985;6.08838;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Kopenhagenstraat 10;Sittard;6135 LL;NL;50.995417;5.846259;Community by Shell Recharge;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Lichtenbergerstraat 32;Landgraaf;6371 AT;NL;50.903316;6.020037;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Lichtenbergerstraat 32;Landgraaf;6371 AT;NL;50.903316;6.020037;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Huygenshof 5;Weert;6006 MZ;NL;51.242446;5.693245;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Huygenshof 5;Weert;6006 MZ;NL;51.242446;5.693245;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsenweg 35;Molenhoek;6584 AZ;NL;51.767905;5.873605;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Prinsenweg 35;Molenhoek;6584 AZ;NL;51.767905;5.873605;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Stationsweg 102;Herkenbosch;6075 CD;NL;51.170955;6.061833;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;25;230;ac_3_phase;17250
Stationsweg 102;Herkenbosch;6075 CD;NL;51.170955;6.061833;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;25;230;ac_3_phase;17250
Raadhuisplein 29;Amstenrade;6436 BW;NL;50.940757;5.923846;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Raadhuisplein 29;Amstenrade;6436 BW;NL;50.940757;5.923846;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Putstraat 27;Eygelshoven;6471 GB;NL;50.896128;6.061309;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Putstraat 27;Eygelshoven;6471 GB;NL;50.896128;6.061309;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Poststraat 1;Sittard;6135 KR;NL;50.887383;5.967873;EVBox;Restricted;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Limburglaan 10;Maastricht;6229 GA;NL;50.838625;5.70108;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;32;230;ac_3_phase;22080
Kaaskampweg 3;Weert;6004 RT;NL;51.254273;5.738371;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Kaaskampweg 3;Weert;6004 RT;NL;51.254273;5.738371;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wilhelminasingel 228;Weert;6001 GV;NL;51.253874;5.703627;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Wilhelminasingel 228;Weert;6001 GV;NL;51.253874;5.703627;Vattenfall;Public;IEC 62196 Type 2 Mennekes;16;230;ac_3_phase;11040
Dr. H. van der Hoffplein 1;Geleen;6162 BG;NL;50.983815;5.842985;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;30;230;ac_3_phase;20700
Dr. H. van der Hoffplein 1;Geleen;6162 BG;NL;50.983815;5.842985;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;30;230;ac_3_phase;20700
Dr. H. van der Hoffplein 1;Geleen;6162 BG;NL;50.983815;5.842985;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;30;230;ac_3_phase;20700
Dr. H. van der Hoffplein 1;Geleen;6162 BG;NL;50.983815;5.842985;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;30;230;ac_3_phase;20700
Dr. H. van der Hoffplein 1;Geleen;6162 BG;NL;50.983815;5.842985;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;30;230;ac_3_phase;20700
Dr. H. van der Hoffplein 1;Geleen;6162 BG;NL;50.983815;5.842985;Last Mile Solutions;Restricted;IEC 62196 Type 2 Mennekes;30;230;ac_3_phase;20700
