postal_code,month_year,value_EV,value_CP,monthly_price,value_cars
6077,2021-12-01,53,4,1.968483870967742,1999
6077,2021-09-01,47,3,1.8517000000000001,1999
6077,2021-10-01,51,4,1.9418709677419355,1999
6077,2021-11-01,53,4,2.0036666666666667,1999
6081,2021-06-01,65,5,1.7932666666666666,2648
6081,2021-07-01,70,5,1.8323225806451613,2648
6081,2021-08-01,75,6,1.8364193548387098,2648
6081,2021-09-01,81,6,1.8517000000000001,2648
6081,2021-01-01,52,4,1.6147096774193548,2648
6081,2021-02-01,52,4,1.6756071428571429,2648
6081,2021-03-01,52,5,1.7298064516129033,2648
6081,2021-04-01,56,5,1.7464,2648
6081,2021-05-01,58,5,1.7730322580645161,2648
6081,2021-10-01,83,8,1.9418709677419355,2648
6081,2021-11-01,83,8,2.0036666666666667,2648
6081,2021-12-01,86,8,1.968483870967742,2648
6082,2021-10-01,17,1,1.9418709677419355,585
6082,2021-11-01,17,1,2.0036666666666667,585
6082,2021-12-01,18,1,1.968483870967742,585
6082,2021-04-01,16,1,1.7464,585
6082,2021-01-01,14,1,1.6147096774193548,585
6082,2021-02-01,14,1,1.6756071428571429,585
6082,2021-03-01,15,1,1.7298064516129033,585
6082,2021-08-01,17,1,1.8364193548387098,585
6082,2021-05-01,16,1,1.7730322580645161,585
6082,2021-06-01,16,1,1.7932666666666666,585
6082,2021-07-01,16,1,1.8323225806451613,585
6082,2021-09-01,17,1,1.8517000000000001,585
6085,2021-02-01,40,6,1.6756071428571429,2142
6085,2021-03-01,45,7,1.7298064516129033,2142
6085,2021-04-01,47,7,1.7464,2142
6085,2021-01-01,39,5,1.6147096774193548,2142
6085,2021-12-01,67,11,1.968483870967742,2142
6085,2021-08-01,55,9,1.8364193548387098,2142
6085,2021-05-01,49,8,1.7730322580645161,2142
6085,2021-06-01,52,8,1.7932666666666666,2142
6085,2021-07-01,55,7,1.8323225806451613,2142
6085,2021-09-01,58,9,1.8517000000000001,2142
6085,2021-10-01,62,11,1.9418709677419355,2142
6085,2021-11-01,64,11,2.0036666666666667,2142
6086,2021-05-01,45,3,1.7730322580645161,2025
6086,2021-06-01,45,3,1.7932666666666666,2025
6086,2021-09-01,49,3,1.8517000000000001,2025
6086,2021-10-01,49,4,1.9418709677419355,2025
6086,2021-07-01,46,3,1.8323225806451613,2025
6086,2021-08-01,49,3,1.8364193548387098,2025
6086,2021-01-01,38,2,1.6147096774193548,2025
6086,2021-02-01,38,2,1.6756071428571429,2025
6086,2021-03-01,40,3,1.7298064516129033,2025
6086,2021-04-01,41,3,1.7464,2025
6086,2021-11-01,52,4,2.0036666666666667,2025
6086,2021-12-01,53,4,1.968483870967742,2025
6088,2021-11-01,59,12,2.0036666666666667,2541
6088,2021-12-01,60,12,1.968483870967742,2541
6088,2021-03-01,50,8,1.7298064516129033,2541
6088,2021-04-01,54,8,1.7464,2541
6088,2021-01-01,49,6,1.6147096774193548,2541
6088,2021-02-01,49,6,1.6756071428571429,2541
6088,2021-07-01,61,8,1.8323225806451613,2541
6088,2021-08-01,58,9,1.8364193548387098,2541
6088,2021-05-01,59,8,1.7730322580645161,2541
6088,2021-06-01,60,8,1.7932666666666666,2541
6088,2021-09-01,59,10,1.8517000000000001,2541
6088,2021-10-01,58,12,1.9418709677419355,2541
6093,2021-02-01,80,4,1.6756071428571429,3814
6093,2021-03-01,83,4,1.7298064516129033,3814
6093,2021-04-01,86,4,1.7464,3814
6093,2021-01-01,80,3,1.6147096774193548,3814
6093,2021-05-01,95,5,1.7730322580645161,3814
6093,2021-06-01,96,5,1.7932666666666666,3814
6093,2021-07-01,95,5,1.8323225806451613,3814
6093,2021-08-01,93,5,1.8364193548387098,3814
6093,2021-09-01,97,6,1.8517000000000001,3814
6093,2021-10-01,99,7,1.9418709677419355,3814
6093,2021-11-01,102,7,2.0036666666666667,3814
6093,2021-12-01,101,7,1.968483870967742,3814
6095,2021-04-01,35,3,1.7464,1532
6095,2021-06-01,36,3,1.7932666666666666,1532
6095,2021-07-01,37,3,1.8323225806451613,1532
6095,2021-08-01,38,3,1.8364193548387098,1532
6095,2021-05-01,35,3,1.7730322580645161,1532
6095,2021-01-01,32,2,1.6147096774193548,1532
6095,2021-02-01,33,2,1.6756071428571429,1532
6095,2021-03-01,34,3,1.7298064516129033,1532
6095,2021-12-01,42,4,1.968483870967742,1532
6095,2021-09-01,38,3,1.8517000000000001,1532
6095,2021-10-01,40,4,1.9418709677419355,1532
6095,2021-11-01,42,4,2.0036666666666667,1532
6097,2021-10-01,79,2,1.9418709677419355,2514
6097,2021-11-01,79,2,2.0036666666666667,2514
6097,2021-12-01,79,2,1.968483870967742,2514
6097,2021-04-01,60,2,1.7464,2514
6097,2021-01-01,57,2,1.6147096774193548,2514
6097,2021-02-01,59,2,1.6756071428571429,2514
6097,2021-03-01,60,2,1.7298064516129033,2514
6097,2021-08-01,75,2,1.8364193548387098,2514
6097,2021-05-01,65,2,1.7730322580645161,2514
6097,2021-06-01,71,2,1.7932666666666666,2514
6097,2021-07-01,75,2,1.8323225806451613,2514
6097,2021-09-01,75,2,1.8517000000000001,2514
6099,2021-02-01,26,2,1.6756071428571429,1206
6099,2021-03-01,28,2,1.7298064516129033,1206
6099,2021-04-01,29,2,1.7464,1206
6099,2021-01-01,26,2,1.6147096774193548,1206
6099,2021-05-01,30,2,1.7730322580645161,1206
6099,2021-06-01,30,2,1.7932666666666666,1206
6099,2021-07-01,31,2,1.8323225806451613,1206
6099,2021-08-01,31,2,1.8364193548387098,1206
6099,2021-09-01,33,2,1.8517000000000001,1206
6099,2021-10-01,35,2,1.9418709677419355,1206
6099,2021-11-01,35,2,2.0036666666666667,1206
6099,2021-12-01,36,2,1.968483870967742,1206
6101,2021-04-01,135,25,1.7464,5799
6101,2021-06-01,151,24,1.7932666666666666,5799
6101,2021-07-01,152,29,1.8323225806451613,5799
6101,2021-08-01,154,27,1.8364193548387098,5799
6101,2021-05-01,140,24,1.7730322580645161,5799
6101,2021-01-01,127,24,1.6147096774193548,5799
6101,2021-02-01,127,23,1.6756071428571429,5799
6101,2021-03-01,133,24,1.7298064516129033,5799
6101,2021-12-01,180,29,1.968483870967742,5799
6101,2021-09-01,160,27,1.8517000000000001,5799
6101,2021-10-01,171,26,1.9418709677419355,5799
6101,2021-11-01,172,29,2.0036666666666667,5799
6102,2021-10-01,52,3,1.9418709677419355,2765
6102,2021-11-01,53,4,2.0036666666666667,2765
6102,2021-12-01,57,4,1.968483870967742,2765
6102,2021-04-01,38,3,1.7464,2765
6102,2021-01-01,38,3,1.6147096774193548,2765
6102,2021-02-01,37,3,1.6756071428571429,2765
6102,2021-03-01,37,3,1.7298064516129033,2765
6102,2021-08-01,45,3,1.8364193548387098,2765
6102,2021-05-01,39,3,1.7730322580645161,2765
6102,2021-06-01,40,3,1.7932666666666666,2765
6102,2021-07-01,44,4,1.8323225806451613,2765
6102,2021-09-01,52,3,1.8517000000000001,2765
6104,2021-02-01,19,1,1.6756071428571429,1149
6104,2021-03-01,20,1,1.7298064516129033,1149
6104,2021-04-01,20,2,1.7464,1149
6104,2021-01-01,18,2,1.6147096774193548,1149
6104,2021-05-01,21,1,1.7730322580645161,1149
6104,2021-06-01,21,1,1.7932666666666666,1149
6104,2021-07-01,24,2,1.8323225806451613,1149
6104,2021-08-01,25,2,1.8364193548387098,1149
6104,2021-09-01,25,2,1.8517000000000001,1149
6104,2021-10-01,26,2,1.9418709677419355,1149
6104,2021-11-01,26,2,2.0036666666666667,1149
6104,2021-12-01,27,2,1.968483870967742,1149
6105,2021-07-01,20,1,1.8323225806451613,906
6105,2021-08-01,20,1,1.8364193548387098,906
6105,2021-05-01,19,1,1.7730322580645161,906
6105,2021-06-01,19,1,1.7932666666666666,906
6105,2021-01-01,20,1,1.6147096774193548,906
6105,2021-02-01,19,1,1.6756071428571429,906
6105,2021-03-01,19,1,1.7298064516129033,906
6105,2021-04-01,19,1,1.7464,906
6105,2021-10-01,26,1,1.9418709677419355,906
6105,2021-11-01,27,1,2.0036666666666667,906
6105,2021-12-01,29,1,1.968483870967742,906
6105,2021-09-01,24,1,1.8517000000000001,906
6107,2021-10-01,22,1,1.9418709677419355,1039
6107,2021-11-01,23,1,2.0036666666666667,1039
6107,2021-09-01,21,1,1.8517000000000001,1039
6107,2021-01-01,17,1,1.6147096774193548,1039
6107,2021-02-01,17,1,1.6756071428571429,1039
6107,2021-12-01,24,1,1.968483870967742,1039
6107,2021-04-01,21,1,1.7464,1039
6107,2021-05-01,21,1,1.7730322580645161,1039
6107,2021-06-01,21,1,1.7932666666666666,1039
6107,2021-03-01,18,1,1.7298064516129033,1039
6107,2021-08-01,21,1,1.8364193548387098,1039
6107,2021-07-01,21,1,1.8323225806451613,1039
6112,2021-02-01,9,1,1.6756071428571429,530
6112,2021-03-01,9,1,1.7298064516129033,530
6112,2021-04-01,9,1,1.7464,530
6112,2021-05-01,9,1,1.7730322580645161,530
6112,2021-01-01,8,1,1.6147096774193548,530
6112,2021-06-01,8,1,1.7932666666666666,530
6112,2021-07-01,10,1,1.8323225806451613,530
6112,2021-08-01,12,1,1.8364193548387098,530
6112,2021-09-01,13,1,1.8517000000000001,530
6112,2021-10-01,13,1,1.9418709677419355,530
6112,2021-11-01,13,1,2.0036666666666667,530
6112,2021-12-01,13,1,1.968483870967742,530
6114,2021-06-01,97,6,1.7932666666666666,4688
6114,2021-07-01,100,7,1.8323225806451613,4688
6114,2021-08-01,99,7,1.8364193548387098,4688
6114,2021-09-01,107,7,1.8517000000000001,4688
6114,2021-01-01,77,6,1.6147096774193548,4688
6114,2021-02-01,77,6,1.6756071428571429,4688
6114,2021-03-01,81,6,1.7298064516129033,4688
6114,2021-04-01,87,6,1.7464,4688
6114,2021-05-01,90,6,1.7730322580645161,4688
6114,2021-10-01,108,7,1.9418709677419355,4688
6114,2021-11-01,113,7,2.0036666666666667,4688
6114,2021-12-01,114,7,1.968483870967742,4688
6116,2021-09-01,11,3,1.8517000000000001,976
6116,2021-10-01,11,2,1.9418709677419355,976
6116,2021-11-01,11,3,2.0036666666666667,976
6116,2021-12-01,11,3,1.968483870967742,976
6116,2021-04-01,9,2,1.7464,976
6116,2021-01-01,9,2,1.6147096774193548,976
6116,2021-02-01,9,2,1.6756071428571429,976
6116,2021-03-01,9,2,1.7298064516129033,976
6116,2021-08-01,9,3,1.8364193548387098,976
6116,2021-05-01,9,2,1.7730322580645161,976
6116,2021-06-01,9,2,1.7932666666666666,976
6116,2021-07-01,9,3,1.8323225806451613,976
6118,2021-02-01,37,3,1.6756071428571429,2059
6118,2021-03-01,40,3,1.7298064516129033,2059
6118,2021-04-01,41,3,1.7464,2059
6118,2021-05-01,43,3,1.7730322580645161,2059
6118,2021-01-01,35,3,1.6147096774193548,2059
6118,2021-06-01,43,3,1.7932666666666666,2059
6118,2021-07-01,46,4,1.8323225806451613,2059
6118,2021-08-01,49,3,1.8364193548387098,2059
6118,2021-09-01,54,3,1.8517000000000001,2059
6118,2021-10-01,54,3,1.9418709677419355,2059
6118,2021-11-01,56,4,2.0036666666666667,2059
6118,2021-12-01,54,4,1.968483870967742,2059
6121,2021-06-01,73,38,1.7932666666666666,3431
6121,2021-07-01,79,38,1.8323225806451613,3431
6121,2021-08-01,80,39,1.8364193548387098,3431
6121,2021-09-01,84,39,1.8517000000000001,3431
6121,2021-01-01,59,33,1.6147096774193548,3431
6121,2021-02-01,64,35,1.6756071428571429,3431
6121,2021-03-01,65,40,1.7298064516129033,3431
6121,2021-04-01,66,37,1.7464,3431
6121,2021-05-01,68,38,1.7730322580645161,3431
6121,2021-10-01,88,40,1.9418709677419355,3431
6121,2021-11-01,89,40,2.0036666666666667,3431
6121,2021-12-01,92,41,1.968483870967742,3431
6122,2021-09-01,21,3,1.8517000000000001,1213
6122,2021-10-01,21,3,1.9418709677419355,1213
6122,2021-11-01,21,3,2.0036666666666667,1213
6122,2021-12-01,21,3,1.968483870967742,1213
6122,2021-04-01,20,2,1.7464,1213
6122,2021-01-01,19,2,1.6147096774193548,1213
6122,2021-02-01,20,2,1.6756071428571429,1213
6122,2021-03-01,20,3,1.7298064516129033,1213
6122,2021-08-01,22,2,1.8364193548387098,1213
6122,2021-05-01,20,2,1.7730322580645161,1213
6122,2021-06-01,20,2,1.7932666666666666,1213
6122,2021-07-01,21,2,1.8323225806451613,1213
6127,2021-03-01,26,3,1.7298064516129033,1452
6127,2021-04-01,27,2,1.7464,1452
6127,2021-05-01,28,2,1.7730322580645161,1452
6127,2021-02-01,26,2,1.6756071428571429,1452
6127,2021-01-01,25,2,1.6147096774193548,1452
6127,2021-06-01,29,2,1.7932666666666666,1452
6127,2021-07-01,29,2,1.8323225806451613,1452
6127,2021-08-01,29,2,1.8364193548387098,1452
6127,2021-09-01,28,3,1.8517000000000001,1452
6127,2021-10-01,28,3,1.9418709677419355,1452
6127,2021-11-01,29,3,2.0036666666666667,1452
6127,2021-12-01,32,3,1.968483870967742,1452
6129,2021-07-01,61,46,1.8323225806451613,3553
6129,2021-08-01,61,41,1.8364193548387098,3553
6129,2021-09-01,64,41,1.8517000000000001,3553
6129,2021-06-01,56,44,1.7932666666666666,3553
6129,2021-01-01,51,43,1.6147096774193548,3553
6129,2021-02-01,52,44,1.6756071428571429,3553
6129,2021-03-01,53,47,1.7298064516129033,3553
6129,2021-04-01,53,45,1.7464,3553
6129,2021-05-01,54,44,1.7730322580645161,3553
6129,2021-10-01,68,43,1.9418709677419355,3553
6129,2021-11-01,75,45,2.0036666666666667,3553
6129,2021-12-01,80,43,1.968483870967742,3553
6131,2021-11-01,58,26,2.0036666666666667,2235
6131,2021-12-01,62,26,1.968483870967742,2235
6131,2021-03-01,39,25,1.7298064516129033,2235
6131,2021-10-01,57,25,1.9418709677419355,2235
6131,2021-01-01,41,21,1.6147096774193548,2235
6131,2021-02-01,41,22,1.6756071428571429,2235
6131,2021-07-01,45,24,1.8323225806451613,2235
6131,2021-04-01,42,23,1.7464,2235
6131,2021-05-01,43,24,1.7730322580645161,2235
6131,2021-06-01,45,24,1.7932666666666666,2235
6131,2021-08-01,48,25,1.8364193548387098,2235
6131,2021-09-01,53,25,1.8517000000000001,2235
6132,2021-03-01,89,3,1.7298064516129033,3032
6132,2021-01-01,86,2,1.6147096774193548,3032
6132,2021-02-01,87,2,1.6756071428571429,3032
6132,2021-12-01,115,3,1.968483870967742,3032
6132,2021-07-01,98,2,1.8323225806451613,3032
6132,2021-04-01,92,2,1.7464,3032
6132,2021-05-01,93,2,1.7730322580645161,3032
6132,2021-06-01,96,2,1.7932666666666666,3032
6132,2021-11-01,116,3,2.0036666666666667,3032
6132,2021-08-01,103,2,1.8364193548387098,3032
6132,2021-09-01,108,3,1.8517000000000001,3032
6132,2021-10-01,114,3,1.9418709677419355,3032
6133,2021-06-01,51,1,1.7932666666666666,2024
6133,2021-07-01,58,1,1.8323225806451613,2024
6133,2021-08-01,57,1,1.8364193548387098,2024
6133,2021-09-01,60,1,1.8517000000000001,2024
6133,2021-01-01,44,1,1.6147096774193548,2024
6133,2021-02-01,45,1,1.6756071428571429,2024
6133,2021-03-01,46,1,1.7298064516129033,2024
6133,2021-04-01,49,1,1.7464,2024
6133,2021-05-01,50,1,1.7730322580645161,2024
6133,2021-10-01,63,1,1.9418709677419355,2024
6133,2021-11-01,66,1,2.0036666666666667,2024
6133,2021-12-01,69,1,1.968483870967742,2024
6134,2021-10-01,12,6,1.9418709677419355,1172
6134,2021-11-01,12,6,2.0036666666666667,1172
6134,2021-12-01,12,7,1.968483870967742,1172
6134,2021-04-01,11,6,1.7464,1172
6134,2021-01-01,10,5,1.6147096774193548,1172
6134,2021-02-01,11,6,1.6756071428571429,1172
6134,2021-03-01,11,6,1.7298064516129033,1172
6134,2021-08-01,13,6,1.8364193548387098,1172
6134,2021-05-01,11,6,1.7730322580645161,1172
6134,2021-06-01,12,6,1.7932666666666666,1172
6134,2021-07-01,12,6,1.8323225806451613,1172
6134,2021-09-01,12,6,1.8517000000000001,1172
6135,2021-01-01,659,45,1.6147096774193548,3362
6135,2021-02-01,663,47,1.6756071428571429,3362
6135,2021-03-01,675,54,1.7298064516129033,3362
6135,2021-04-01,682,50,1.7464,3362
6135,2021-08-01,721,53,1.8364193548387098,3362
6135,2021-05-01,692,51,1.7730322580645161,3362
6135,2021-06-01,709,51,1.7932666666666666,3362
6135,2021-07-01,712,52,1.8323225806451613,3362
6135,2021-12-01,793,56,1.968483870967742,3362
6135,2021-09-01,737,53,1.8517000000000001,3362
6135,2021-10-01,760,54,1.9418709677419355,3362
6135,2021-11-01,775,54,2.0036666666666667,3362
6136,2021-06-01,78,17,1.7932666666666666,4015
6136,2021-07-01,79,17,1.8323225806451613,4015
6136,2021-08-01,79,17,1.8364193548387098,4015
6136,2021-09-01,81,18,1.8517000000000001,4015
6136,2021-01-01,69,15,1.6147096774193548,4015
6136,2021-02-01,69,15,1.6756071428571429,4015
6136,2021-03-01,71,18,1.7298064516129033,4015
6136,2021-04-01,70,16,1.7464,4015
6136,2021-05-01,74,17,1.7730322580645161,4015
6136,2021-10-01,88,18,1.9418709677419355,4015
6136,2021-11-01,93,18,2.0036666666666667,4015
6136,2021-12-01,95,18,1.968483870967742,4015
6137,2021-10-01,63,1,1.9418709677419355,4130
6137,2021-11-01,67,1,2.0036666666666667,4130
6137,2021-12-01,67,1,1.968483870967742,4130
6137,2021-04-01,57,1,1.7464,4130
6137,2021-01-01,50,1,1.6147096774193548,4130
6137,2021-02-01,53,1,1.6756071428571429,4130
6137,2021-03-01,55,1,1.7298064516129033,4130
6137,2021-08-01,59,1,1.8364193548387098,4130
6137,2021-05-01,58,1,1.7730322580645161,4130
6137,2021-06-01,60,1,1.7932666666666666,4130
6137,2021-07-01,62,1,1.8323225806451613,4130
6137,2021-09-01,61,1,1.8517000000000001,4130
6151,2021-02-01,48,1,1.6756071428571429,2655
6151,2021-03-01,52,1,1.7298064516129033,2655
6151,2021-04-01,55,1,1.7464,2655
6151,2021-01-01,47,1,1.6147096774193548,2655
6151,2021-08-01,59,1,1.8364193548387098,2655
6151,2021-05-01,55,1,1.7730322580645161,2655
6151,2021-06-01,57,1,1.7932666666666666,2655
6151,2021-07-01,57,1,1.8323225806451613,2655
6151,2021-12-01,67,1,1.968483870967742,2655
6151,2021-09-01,59,1,1.8517000000000001,2655
6151,2021-10-01,60,1,1.9418709677419355,2655
6151,2021-11-01,64,1,2.0036666666666667,2655
6155,2021-05-01,24,1,1.7730322580645161,1283
6155,2021-08-01,23,1,1.8364193548387098,1283
6155,2021-09-01,22,1,1.8517000000000001,1283
6155,2021-06-01,24,1,1.7932666666666666,1283
6155,2021-07-01,23,1,1.8323225806451613,1283
6155,2021-01-01,20,1,1.6147096774193548,1283
6155,2021-02-01,21,1,1.6756071428571429,1283
6155,2021-03-01,22,1,1.7298064516129033,1283
6155,2021-04-01,24,1,1.7464,1283
6155,2021-10-01,23,1,1.9418709677419355,1283
6155,2021-11-01,26,1,2.0036666666666667,1283
6155,2021-12-01,26,1,1.968483870967742,1283
6161,2021-11-01,86,17,2.0036666666666667,2359
6161,2021-12-01,87,18,1.968483870967742,2359
6161,2021-03-01,76,17,1.7298064516129033,2359
6161,2021-10-01,86,17,1.9418709677419355,2359
6161,2021-01-01,72,14,1.6147096774193548,2359
6161,2021-02-01,75,15,1.6756071428571429,2359
6161,2021-07-01,84,16,1.8323225806451613,2359
6161,2021-04-01,82,16,1.7464,2359
6161,2021-05-01,88,16,1.7730322580645161,2359
6161,2021-06-01,84,16,1.7932666666666666,2359
6161,2021-08-01,86,17,1.8364193548387098,2359
6161,2021-09-01,87,17,1.8517000000000001,2359
6162,2021-01-01,30,7,1.6147096774193548,2452
6162,2021-02-01,31,8,1.6756071428571429,2452
6162,2021-03-01,35,9,1.7298064516129033,2452
6162,2021-04-01,38,8,1.7464,2452
6162,2021-05-01,38,8,1.7730322580645161,2452
6162,2021-06-01,40,8,1.7932666666666666,2452
6162,2021-07-01,44,8,1.8323225806451613,2452
6162,2021-08-01,47,9,1.8364193548387098,2452
6162,2021-09-01,55,9,1.8517000000000001,2452
6162,2021-10-01,58,9,1.9418709677419355,2452
6162,2021-11-01,60,9,2.0036666666666667,2452
6162,2021-12-01,64,9,1.968483870967742,2452
6163,2021-02-01,36,26,1.6756071428571429,3897
6163,2021-03-01,37,30,1.7298064516129033,3897
6163,2021-06-01,41,28,1.7932666666666666,3897
6163,2021-07-01,44,29,1.8323225806451613,3897
6163,2021-04-01,38,28,1.7464,3897
6163,2021-05-01,39,28,1.7730322580645161,3897
6163,2021-01-01,36,25,1.6147096774193548,3897
6163,2021-10-01,50,30,1.9418709677419355,3897
6163,2021-11-01,54,30,2.0036666666666667,3897
6163,2021-08-01,46,29,1.8364193548387098,3897
6163,2021-09-01,50,29,1.8517000000000001,3897
6163,2021-12-01,56,31,1.968483870967742,3897
6164,2021-10-01,39,4,1.9418709677419355,2519
6164,2021-11-01,39,4,2.0036666666666667,2519
6164,2021-12-01,40,4,1.968483870967742,2519
6164,2021-04-01,36,4,1.7464,2519
6164,2021-01-01,32,3,1.6147096774193548,2519
6164,2021-02-01,32,3,1.6756071428571429,2519
6164,2021-03-01,33,4,1.7298064516129033,2519
6164,2021-08-01,36,4,1.8364193548387098,2519
6164,2021-05-01,36,4,1.7730322580645161,2519
6164,2021-06-01,36,4,1.7932666666666666,2519
6164,2021-07-01,36,4,1.8323225806451613,2519
6164,2021-09-01,38,4,1.8517000000000001,2519
6165,2021-02-01,50,1,1.6756071428571429,2423
6165,2021-03-01,52,1,1.7298064516129033,2423
6165,2021-04-01,52,1,1.7464,2423
6165,2021-01-01,48,1,1.6147096774193548,2423
6165,2021-05-01,52,1,1.7730322580645161,2423
6165,2021-06-01,52,1,1.7932666666666666,2423
6165,2021-07-01,56,1,1.8323225806451613,2423
6165,2021-08-01,58,1,1.8364193548387098,2423
6165,2021-09-01,58,1,1.8517000000000001,2423
6165,2021-10-01,59,1,1.9418709677419355,2423
6165,2021-11-01,60,1,2.0036666666666667,2423
6165,2021-12-01,67,1,1.968483870967742,2423
6166,2021-04-01,40,5,1.7464,2773
6166,2021-06-01,43,5,1.7932666666666666,2773
6166,2021-07-01,43,5,1.8323225806451613,2773
6166,2021-08-01,47,5,1.8364193548387098,2773
6166,2021-05-01,42,5,1.7730322580645161,2773
6166,2021-01-01,35,4,1.6147096774193548,2773
6166,2021-02-01,36,4,1.6756071428571429,2773
6166,2021-03-01,39,5,1.7298064516129033,2773
6166,2021-12-01,53,5,1.968483870967742,2773
6166,2021-09-01,49,5,1.8517000000000001,2773
6166,2021-10-01,50,5,1.9418709677419355,2773
6166,2021-11-01,52,5,2.0036666666666667,2773
6167,2021-10-01,5,20,1.9418709677419355,61
6167,2021-11-01,6,20,2.0036666666666667,61
6167,2021-12-01,7,20,1.968483870967742,61
6167,2021-04-01,4,18,1.7464,61
6167,2021-01-01,3,16,1.6147096774193548,61
6167,2021-02-01,3,17,1.6756071428571429,61
6167,2021-03-01,3,20,1.7298064516129033,61
6167,2021-08-01,6,19,1.8364193548387098,61
6167,2021-05-01,4,19,1.7730322580645161,61
6167,2021-06-01,5,19,1.7932666666666666,61
6167,2021-07-01,5,19,1.8323225806451613,61
6167,2021-09-01,6,19,1.8517000000000001,61
6171,2021-02-01,70,11,1.6756071428571429,6399
6171,2021-03-01,68,11,1.7298064516129033,6399
6171,2021-04-01,69,11,1.7464,6399
6171,2021-01-01,70,10,1.6147096774193548,6399
6171,2021-05-01,71,11,1.7730322580645161,6399
6171,2021-06-01,77,11,1.7932666666666666,6399
6171,2021-07-01,87,11,1.8323225806451613,6399
6171,2021-08-01,96,10,1.8364193548387098,6399
6171,2021-09-01,101,10,1.8517000000000001,6399
6171,2021-10-01,108,11,1.9418709677419355,6399
6171,2021-11-01,110,11,2.0036666666666667,6399
6171,2021-12-01,112,11,1.968483870967742,6399
6174,2021-07-01,17,1,1.8323225806451613,390
6174,2021-08-01,19,1,1.8364193548387098,390
6174,2021-05-01,15,1,1.7730322580645161,390
6174,2021-06-01,15,1,1.7932666666666666,390
6174,2021-01-01,13,1,1.6147096774193548,390
6174,2021-02-01,13,1,1.6756071428571429,390
6174,2021-03-01,13,1,1.7298064516129033,390
6174,2021-04-01,13,1,1.7464,390
6174,2021-12-01,21,1,1.968483870967742,390
6174,2021-09-01,21,1,1.8517000000000001,390
6174,2021-10-01,21,1,1.9418709677419355,390
6174,2021-11-01,21,1,2.0036666666666667,390
6176,2021-09-01,43,1,1.8517000000000001,2062
6176,2021-12-01,46,1,1.968483870967742,2062
6176,2021-02-01,30,1,1.6756071428571429,2062
6176,2021-10-01,43,1,1.9418709677419355,2062
6176,2021-11-01,45,1,2.0036666666666667,2062
6176,2021-01-01,29,0,1.6147096774193548,2062
6176,2021-06-01,35,1,1.7932666666666666,2062
6176,2021-03-01,31,1,1.7298064516129033,2062
6176,2021-04-01,33,1,1.7464,2062
6176,2021-05-01,35,1,1.7730322580645161,2062
6176,2021-07-01,38,1,1.8323225806451613,2062
6176,2021-08-01,40,1,1.8364193548387098,2062
6181,2021-01-01,68,10,1.6147096774193548,5049
6181,2021-02-01,69,10,1.6756071428571429,5049
6181,2021-03-01,71,11,1.7298064516129033,5049
6181,2021-04-01,74,10,1.7464,5049
6181,2021-05-01,78,10,1.7730322580645161,5049
6181,2021-06-01,80,10,1.7932666666666666,5049
6181,2021-07-01,86,11,1.8323225806451613,5049
6181,2021-08-01,90,10,1.8364193548387098,5049
6181,2021-09-01,97,10,1.8517000000000001,5049
6181,2021-10-01,100,10,1.9418709677419355,5049
6181,2021-11-01,104,10,2.0036666666666667,5049
6181,2021-12-01,105,10,1.968483870967742,5049
6191,2021-06-01,156,15,1.7932666666666666,7425
6191,2021-07-01,162,16,1.8323225806451613,7425
6191,2021-04-01,143,16,1.7464,7425
6191,2021-05-01,148,14,1.7730322580645161,7425
6191,2021-01-01,131,12,1.6147096774193548,7425
6191,2021-02-01,133,15,1.6756071428571429,7425
6191,2021-03-01,139,16,1.7298064516129033,7425
6191,2021-08-01,162,14,1.8364193548387098,7425
6191,2021-09-01,167,14,1.8517000000000001,7425
6191,2021-10-01,173,15,1.9418709677419355,7425
6191,2021-11-01,175,15,2.0036666666666667,7425
6191,2021-12-01,181,15,1.968483870967742,7425
6199,2021-06-01,38,36,1.7932666666666666,179
6199,2021-07-01,45,38,1.8323225806451613,179
6199,2021-05-01,41,34,1.7730322580645161,179
6199,2021-10-01,32,36,1.9418709677419355,179
6199,2021-11-01,35,36,2.0036666666666667,179
6199,2021-08-01,39,35,1.8364193548387098,179
6199,2021-09-01,35,35,1.8517000000000001,179
6199,2021-01-01,48,30,1.6147096774193548,179
6199,2021-02-01,44,36,1.6756071428571429,179
6199,2021-03-01,43,38,1.7298064516129033,179
6199,2021-04-01,38,39,1.7464,179
6199,2021-12-01,33,36,1.968483870967742,179
6211,2021-02-01,130,47,1.6756071428571429,3095
6211,2021-03-01,133,53,1.7298064516129033,3095
6211,2021-04-01,137,53,1.7464,3095
6211,2021-05-01,141,52,1.7730322580645161,3095
6211,2021-01-01,129,47,1.6147096774193548,3095
6211,2021-06-01,146,55,1.7932666666666666,3095
6211,2021-07-01,147,57,1.8323225806451613,3095
6211,2021-08-01,152,59,1.8364193548387098,3095
6211,2021-09-01,154,59,1.8517000000000001,3095
6211,2021-10-01,159,60,1.9418709677419355,3095
6211,2021-11-01,160,59,2.0036666666666667,3095
6211,2021-12-01,166,58,1.968483870967742,3095
6212,2021-06-01,96,20,1.7932666666666666,2223
6212,2021-07-01,97,20,1.8323225806451613,2223
6212,2021-08-01,98,21,1.8364193548387098,2223
6212,2021-09-01,100,21,1.8517000000000001,2223
6212,2021-01-01,82,17,1.6147096774193548,2223
