"","postal_code","month_year","value_EV","value_CP","monthly_price","value_cars","Total","Supermarket","Convenience.stores","Cafe","Cafeteria","Hotel","Restaurant","Railway.station","Amusement.park","Cinema","Museums","Art.exhibitions","Library","Swimming.pool","General.practioner","Hospital.including.clinic"
"4260",6132,2021-10-01,114,3,1.94187096774194,3032,5250,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4261",6133,2021-06-01,51,1,1.79326666666667,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4262",6133,2021-07-01,58,1,1.83232258064516,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4263",6133,2021-08-01,57,1,1.83641935483871,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4264",6133,2021-09-01,60,1,1.8517,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4265",6133,2021-01-01,44,1,1.61470967741935,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4266",6133,2021-02-01,45,1,1.67560714285714,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4267",6133,2021-03-01,46,1,1.7298064516129,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4268",6133,2021-04-01,49,1,1.7464,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4269",6133,2021-05-01,50,1,1.77303225806452,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4270",6133,2021-10-01,63,1,1.94187096774194,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4271",6133,2021-11-01,66,1,2.00366666666667,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4272",6133,2021-12-01,69,1,1.96848387096774,2024,3795,"1","1","1","1","1","1","0","0","1","1","1","1","0","1","1"
"4273",6134,2021-10-01,12,6,1.94187096774194,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4274",6134,2021-11-01,12,6,2.00366666666667,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4275",6134,2021-12-01,12,7,1.96848387096774,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4276",6134,2021-04-01,11,6,1.7464,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4277",6134,2021-01-01,10,5,1.61470967741935,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4278",6134,2021-02-01,11,6,1.67560714285714,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4279",6134,2021-03-01,11,6,1.7298064516129,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4280",6134,2021-08-01,13,6,1.83641935483871,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4281",6134,2021-05-01,11,6,1.77303225806452,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4282",6134,2021-06-01,12,6,1.79326666666667,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4283",6134,2021-07-01,12,6,1.83232258064516,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4284",6134,2021-09-01,12,6,1.8517,1172,2420,"1","1","1","1","1","1","1","1","1","0","1","0","0","1","1"
"4285",6135,2021-01-01,659,45,1.61470967741935,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4286",6135,2021-02-01,663,47,1.67560714285714,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4287",6135,2021-03-01,675,54,1.7298064516129,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4288",6135,2021-04-01,682,50,1.7464,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4289",6135,2021-08-01,721,53,1.83641935483871,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4290",6135,2021-05-01,692,51,1.77303225806452,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4291",6135,2021-06-01,709,51,1.79326666666667,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4292",6135,2021-07-01,712,52,1.83232258064516,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4293",6135,2021-12-01,793,56,1.96848387096774,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4294",6135,2021-09-01,737,53,1.8517,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4295",6135,2021-10-01,760,54,1.94187096774194,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4296",6135,2021-11-01,775,54,2.00366666666667,3362,5815,"1","1","1","1","1","1","1","0","1","0","1","0","0","1","0"
"4297",6136,2021-06-01,78,17,1.79326666666667,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4298",6136,2021-07-01,79,17,1.83232258064516,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4299",6136,2021-08-01,79,17,1.83641935483871,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4300",6136,2021-09-01,81,18,1.8517,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4301",6136,2021-01-01,69,15,1.61470967741935,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4302",6136,2021-02-01,69,15,1.67560714285714,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4303",6136,2021-03-01,71,18,1.7298064516129,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4304",6136,2021-04-01,70,16,1.7464,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4305",6136,2021-05-01,74,17,1.77303225806452,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4306",6136,2021-10-01,88,18,1.94187096774194,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4307",6136,2021-11-01,93,18,2.00366666666667,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4308",6136,2021-12-01,95,18,1.96848387096774,4015,6885,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
"4309",6137,2021-10-01,63,1,1.94187096774194,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4310",6137,2021-11-01,67,1,2.00366666666667,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4311",6137,2021-12-01,67,1,1.96848387096774,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4312",6137,2021-04-01,57,1,1.7464,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4313",6137,2021-01-01,50,1,1.61470967741935,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4314",6137,2021-02-01,53,1,1.67560714285714,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4315",6137,2021-03-01,55,1,1.7298064516129,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4316",6137,2021-08-01,59,1,1.83641935483871,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4317",6137,2021-05-01,58,1,1.77303225806452,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4318",6137,2021-06-01,60,1,1.79326666666667,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4319",6137,2021-07-01,62,1,1.83232258064516,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4320",6137,2021-09-01,61,1,1.8517,4130,8300,"1","1","1","1","0","1","0","0","0","0","1","0","1","1","0"
"4321",6151,2021-02-01,48,1,1.67560714285714,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4322",6151,2021-03-01,52,1,1.7298064516129,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4323",6151,2021-04-01,55,1,1.7464,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4324",6151,2021-01-01,47,1,1.61470967741935,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4325",6151,2021-08-01,59,1,1.83641935483871,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4326",6151,2021-05-01,55,1,1.77303225806452,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4327",6151,2021-06-01,57,1,1.79326666666667,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4328",6151,2021-07-01,57,1,1.83232258064516,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4329",6151,2021-12-01,67,1,1.96848387096774,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4330",6151,2021-09-01,59,1,1.8517,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4331",6151,2021-10-01,60,1,1.94187096774194,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4332",6151,2021-11-01,64,1,2.00366666666667,2655,4530,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4333",6155,2021-05-01,24,1,1.77303225806452,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4334",6155,2021-08-01,23,1,1.83641935483871,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4335",6155,2021-09-01,22,1,1.8517,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4336",6155,2021-06-01,24,1,1.79326666666667,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4337",6155,2021-07-01,23,1,1.83232258064516,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4338",6155,2021-01-01,20,1,1.61470967741935,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4339",6155,2021-02-01,21,1,1.67560714285714,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4340",6155,2021-03-01,22,1,1.7298064516129,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4341",6155,2021-04-01,24,1,1.7464,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4342",6155,2021-10-01,23,1,1.94187096774194,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4343",6155,2021-11-01,26,1,2.00366666666667,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4344",6155,2021-12-01,26,1,1.96848387096774,1283,1995,"1","1","1","1","0","1","0","0","0","0","0","0","0","1","0"
"4345",6161,2021-11-01,86,17,2.00366666666667,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4346",6161,2021-12-01,87,18,1.96848387096774,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4347",6161,2021-03-01,76,17,1.7298064516129,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4348",6161,2021-10-01,86,17,1.94187096774194,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4349",6161,2021-01-01,72,14,1.61470967741935,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4350",6161,2021-02-01,75,15,1.67560714285714,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4351",6161,2021-07-01,84,16,1.83232258064516,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4352",6161,2021-04-01,82,16,1.7464,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4353",6161,2021-05-01,88,16,1.77303225806452,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4354",6161,2021-06-01,84,16,1.79326666666667,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4355",6161,2021-08-01,86,17,1.83641935483871,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4356",6161,2021-09-01,87,17,1.8517,2359,4315,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4357",6162,2021-01-01,30,7,1.61470967741935,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4358",6162,2021-02-01,31,8,1.67560714285714,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4359",6162,2021-03-01,35,9,1.7298064516129,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4360",6162,2021-04-01,38,8,1.7464,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4361",6162,2021-05-01,38,8,1.77303225806452,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4362",6162,2021-06-01,40,8,1.79326666666667,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4363",6162,2021-07-01,44,8,1.83232258064516,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4364",6162,2021-08-01,47,9,1.83641935483871,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4365",6162,2021-09-01,55,9,1.8517,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4366",6162,2021-10-01,58,9,1.94187096774194,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4367",6162,2021-11-01,60,9,2.00366666666667,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4368",6162,2021-12-01,64,9,1.96848387096774,2452,4445,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4369",6163,2021-02-01,36,26,1.67560714285714,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4370",6163,2021-03-01,37,30,1.7298064516129,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4371",6163,2021-06-01,41,28,1.79326666666667,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4372",6163,2021-07-01,44,29,1.83232258064516,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4373",6163,2021-04-01,38,28,1.7464,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4374",6163,2021-05-01,39,28,1.77303225806452,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4375",6163,2021-01-01,36,25,1.61470967741935,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4376",6163,2021-10-01,50,30,1.94187096774194,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4377",6163,2021-11-01,54,30,2.00366666666667,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4378",6163,2021-08-01,46,29,1.83641935483871,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4379",6163,2021-09-01,50,29,1.8517,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4380",6163,2021-12-01,56,31,1.96848387096774,3897,7785,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4381",6164,2021-10-01,39,4,1.94187096774194,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4382",6164,2021-11-01,39,4,2.00366666666667,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4383",6164,2021-12-01,40,4,1.96848387096774,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4384",6164,2021-04-01,36,4,1.7464,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4385",6164,2021-01-01,32,3,1.61470967741935,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4386",6164,2021-02-01,32,3,1.67560714285714,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4387",6164,2021-03-01,33,4,1.7298064516129,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4388",6164,2021-08-01,36,4,1.83641935483871,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4389",6164,2021-05-01,36,4,1.77303225806452,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4390",6164,2021-06-01,36,4,1.79326666666667,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4391",6164,2021-07-01,36,4,1.83232258064516,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4392",6164,2021-09-01,38,4,1.8517,2519,5125,"1","1","1","1","1","1","1","0","0","0","0","0","1","1","0"
"4393",6165,2021-02-01,50,1,1.67560714285714,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4394",6165,2021-03-01,52,1,1.7298064516129,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4395",6165,2021-04-01,52,1,1.7464,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4396",6165,2021-01-01,48,1,1.61470967741935,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4397",6165,2021-05-01,52,1,1.77303225806452,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4398",6165,2021-06-01,52,1,1.79326666666667,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4399",6165,2021-07-01,56,1,1.83232258064516,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4400",6165,2021-08-01,58,1,1.83641935483871,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4401",6165,2021-09-01,58,1,1.8517,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4402",6165,2021-10-01,59,1,1.94187096774194,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4403",6165,2021-11-01,60,1,2.00366666666667,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4404",6165,2021-12-01,67,1,1.96848387096774,2423,4725,"1","1","1","1","1","1","1","0","0","0","0","1","1","1","0"
"4405",6166,2021-04-01,40,5,1.7464,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4406",6166,2021-06-01,43,5,1.79326666666667,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4407",6166,2021-07-01,43,5,1.83232258064516,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4408",6166,2021-08-01,47,5,1.83641935483871,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4409",6166,2021-05-01,42,5,1.77303225806452,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4410",6166,2021-01-01,35,4,1.61470967741935,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4411",6166,2021-02-01,36,4,1.67560714285714,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4412",6166,2021-03-01,39,5,1.7298064516129,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4413",6166,2021-12-01,53,5,1.96848387096774,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4414",6166,2021-09-01,49,5,1.8517,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4415",6166,2021-10-01,50,5,1.94187096774194,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4416",6166,2021-11-01,52,5,2.00366666666667,2773,5245,"1","1","1","1","0","1","1","0","0","0","0","1","1","1","1"
"4417",6167,2021-10-01,5,20,1.94187096774194,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4418",6167,2021-11-01,6,20,2.00366666666667,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4419",6167,2021-12-01,7,20,1.96848387096774,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4420",6167,2021-04-01,4,18,1.7464,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4421",6167,2021-01-01,3,16,1.61470967741935,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4422",6167,2021-02-01,3,17,1.67560714285714,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4423",6167,2021-03-01,3,20,1.7298064516129,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4424",6167,2021-08-01,6,19,1.83641935483871,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4425",6167,2021-05-01,4,19,1.77303225806452,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4426",6167,2021-06-01,5,19,1.79326666666667,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4427",6167,2021-07-01,5,19,1.83232258064516,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4428",6167,2021-09-01,6,19,1.8517,61,20,"0","1","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4429",6171,2021-02-01,70,11,1.67560714285714,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4430",6171,2021-03-01,68,11,1.7298064516129,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4431",6171,2021-04-01,69,11,1.7464,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4432",6171,2021-01-01,70,10,1.61470967741935,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4433",6171,2021-05-01,71,11,1.77303225806452,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4434",6171,2021-06-01,77,11,1.79326666666667,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4435",6171,2021-07-01,87,11,1.83232258064516,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4436",6171,2021-08-01,96,10,1.83641935483871,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4437",6171,2021-09-01,101,10,1.8517,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4438",6171,2021-10-01,108,11,1.94187096774194,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4439",6171,2021-11-01,110,11,2.00366666666667,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4440",6171,2021-12-01,112,11,1.96848387096774,6399,10945,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4441",6174,2021-07-01,17,1,1.83232258064516,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4442",6174,2021-08-01,19,1,1.83641935483871,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4443",6174,2021-05-01,15,1,1.77303225806452,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4444",6174,2021-06-01,15,1,1.79326666666667,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4445",6174,2021-01-01,13,1,1.61470967741935,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4446",6174,2021-02-01,13,1,1.67560714285714,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4447",6174,2021-03-01,13,1,1.7298064516129,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4448",6174,2021-04-01,13,1,1.7464,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4449",6174,2021-12-01,21,1,1.96848387096774,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4450",6174,2021-09-01,21,1,1.8517,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4451",6174,2021-10-01,21,1,1.94187096774194,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4452",6174,2021-11-01,21,1,2.00366666666667,390,765,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4453",6176,2021-09-01,43,1,1.8517,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4454",6176,2021-12-01,46,1,1.96848387096774,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4455",6176,2021-02-01,30,1,1.67560714285714,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4456",6176,2021-10-01,43,1,1.94187096774194,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4457",6176,2021-11-01,45,1,2.00366666666667,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4458",6176,2021-01-01,29,0,1.61470967741935,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4459",6176,2021-06-01,35,1,1.79326666666667,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4460",6176,2021-03-01,31,1,1.7298064516129,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4461",6176,2021-04-01,33,1,1.7464,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4462",6176,2021-05-01,35,1,1.77303225806452,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4463",6176,2021-07-01,38,1,1.83232258064516,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4464",6176,2021-08-01,40,1,1.83641935483871,2062,3335,"1","1","1","1","0","1","1","0","0","0","0","0","0","1","0"
"4465",6181,2021-01-01,68,10,1.61470967741935,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4466",6181,2021-02-01,69,10,1.67560714285714,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4467",6181,2021-03-01,71,11,1.7298064516129,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4468",6181,2021-04-01,74,10,1.7464,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4469",6181,2021-05-01,78,10,1.77303225806452,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4470",6181,2021-06-01,80,10,1.79326666666667,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4471",6181,2021-07-01,86,11,1.83232258064516,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4472",6181,2021-08-01,90,10,1.83641935483871,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4473",6181,2021-09-01,97,10,1.8517,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4474",6181,2021-10-01,100,10,1.94187096774194,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4475",6181,2021-11-01,104,10,2.00366666666667,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4476",6181,2021-12-01,105,10,1.96848387096774,5049,8430,"1","1","1","1","1","1","1","0","0","1","0","0","0","1","0"
"4477",6191,2021-06-01,156,15,1.79326666666667,7425,12525,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
"4478",6191,2021-07-01,162,16,1.83232258064516,7425,12525,"1","1","1","1","1","1","0","0","0","1","0","1","1","1","0"
