Postcode-4,Year,Total,Supermarket,Convenience stores,Cafe,Cafeteria,Hotel,Restaurant,Railway station,Amusement park,Cinema,Museums,Art exhibitions,Library,Swimming pool,General practioner,Hospital including clinic
8094,2020,1500,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
8095,2020,1285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8096,2020,6280,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
8097,2020,2200,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8101,2020,6230,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
8102,2020,7255,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0
8103,2020,6335,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
8105,2020,2235,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0
8106,2020,1480,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8107,2020,1165,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8111,2020,3670,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8112,2020,1155,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8121,2020,8235,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
8124,2020,1200,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
8131,2020,8135,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8141,2020,7120,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0
8144,2020,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8146,2020,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8147,2020,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8148,2020,1355,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8151,2020,1855,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8152,2020,2605,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8153,2020,155,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8154,2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8161,2020,6480,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
8162,2020,9205,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
8166,2020,3225,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8167,2020,1605,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8171,2020,7820,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
8172,2020,4835,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
8181,2020,11585,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
8191,2020,6150,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8193,2020,190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8194,2020,665,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8196,2020,615,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8198,2020,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8211,2020,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8212,2020,4550,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8218,2020,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8219,2020,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8221,2020,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8222,2020,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,2020,4940,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0
8224,2020,7135,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
8225,2020,8100,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1
8226,2020,9630,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8231,2020,5145,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
8232,2020,7380,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
8233,2020,680,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
8239,2020,190,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8241,2020,1465,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8242,2020,6070,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8243,2020,9450,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8244,2020,4175,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
8245,2020,6055,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8251,2020,12715,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8252,2020,5825,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8253,2020,9585,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8254,2020,665,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
8255,2020,6285,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
8256,2020,6460,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8261,2020,5360,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8262,2020,6475,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8263,2020,695,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8264,2020,2075,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0
8265,2020,14775,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
8266,2020,7390,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1
8267,2020,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8271,2020,12495,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
8274,2020,890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8275,2020,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8276,2020,755,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8277,2020,1030,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8278,2020,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8281,2020,10320,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
8291,2020,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,2020,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,2020,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,2020,2100,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
8302,2020,10505,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0
8303,2020,9705,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1
8304,2020,3465,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
8305,2020,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8307,2020,3105,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8308,2020,1925,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
8309,2020,2465,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8311,2020,1475,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8312,2020,1670,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8313,2020,1680,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8314,2020,1430,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8315,2020,2255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,2020,3780,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8317,2020,1410,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8319,2020,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8321,2020,13655,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
8322,2020,7365,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8325,2020,4270,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
8326,2020,2490,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8331,2020,10370,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8332,2020,5945,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
8333,2020,800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8334,2020,2150,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8335,2020,200,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
8336,2020,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,2020,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8338,2020,865,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8339,2020,170,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
8341,2020,1885,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
8342,2020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8343,2020,620,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
8344,2020,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8345,2020,315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8346,2020,320,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8347,2020,580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8351,2020,785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8355,2020,2785,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8356,2020,1385,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
8361,2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8362,2020,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8363,2020,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8371,2020,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8372,2020,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,2020,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8374,2020,935,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
8375,2020,2560,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
8376,2020,560,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8377,2020,220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8378,2020,415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8381,2020,1940,1,1,0,1,1,1,0,0,0,1,0,1,0,1,0
8382,2020,295,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0
8383,2020,550,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8384,2020,905,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8385,2020,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,2020,110,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8387,2020,220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8388,2020,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8389,2020,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8391,2020,3565,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0
8392,2020,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8393,2020,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8394,2020,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8395,2020,1065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8396,2020,90,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8397,2020,805,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
8398,2020,490,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
8401,2020,7420,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0
8403,2020,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8404,2020,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8405,2020,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8406,2020,1550,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8407,2020,1020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8408,2020,1290,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8409,2020,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8411,2020,3250,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
8412,2020,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8413,2020,825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8414,2020,1470,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8415,2020,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8421,2020,1560,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
8422,2020,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8423,2020,1020,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8424,2020,655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8425,2020,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8426,2020,4735,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8427,2020,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8428,2020,360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8431,2020,9600,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0
8432,2020,575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8433,2020,3245,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0
8434,2020,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8435,2020,1900,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8437,2020,260,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8438,2020,150,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8439,2020,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8441,2020,4460,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
8442,2020,5560,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
8443,2020,2720,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1
8444,2020,300,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
8445,2020,1500,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
8446,2020,7120,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0
8447,2020,3240,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1
8448,2020,5285,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
8449,2020,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8451,2020,1445,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0
8452,2020,135,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
8453,2020,1020,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0
8454,2020,670,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8455,2020,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8456,2020,1320,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8457,2020,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8458,2020,840,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8459,2020,415,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8461,2020,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8462,2020,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8463,2020,560,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8464,2020,1265,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8465,2020,1945,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8466,2020,50,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8467,2020,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8468,2020,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8469,2020,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471,2020,11215,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
8472,2020,1800,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
8474,2020,1040,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8475,2020,505,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8476,2020,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477,2020,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478,2020,240,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
8479,2020,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481,2020,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8482,2020,195,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8483,2020,440,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8484,2020,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8485,2020,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8486,2020,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8487,2020,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8488,2020,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8489,2020,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8491,2020,3335,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
8493,2020,750,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0
8494,2020,1060,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
8495,2020,1545,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8497,2020,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8501,2020,9770,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
8502,2020,3315,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1
8503,2020,65,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
8505,2020,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8506,2020,560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8507,2020,215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8508,2020,425,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
8511,2020,240,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8512,2020,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8513,2020,340,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8514,2020,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8515,2020,80,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8516,2020,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8517,2020,800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8521,2020,3335,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
8522,2020,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8523,2020,470,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8524,2020,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8525,2020,1050,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8526,2020,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8527,2020,35,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
8528,2020,50,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8529,2020,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8531,2020,8250,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
8532,2020,2105,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0
8534,2020,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8535,2020,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8536,2020,910,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8537,2020,255,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8538,2020,660,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8539,2020,1010,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
8541,2020,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8542,2020,220,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8551,2020,1405,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8552,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8553,2020,105,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8554,2020,70,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8556,2020,700,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
8561,2020,4070,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8563,2020,620,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0
8564,2020,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8565,2020,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8566,2020,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8567,2020,1345,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
8571,2020,480,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8572,2020,170,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
8573,2020,115,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
8574,2020,1050,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
8581,2020,355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8582,2020,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8583,2020,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8584,2020,600,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8601,2020,3195,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8602,2020,4810,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
8603,2020,4765,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
8604,2020,5305,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0
8605,2020,2140,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
8606,2020,2765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
8607,2020,5870,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0
8608,2020,4705,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
8611,2020,280,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8612,2020,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8613,2020,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8614,2020,745,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
8615,2020,615,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8616,2020,80,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8617,2020,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8618,2020,440,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
8621,2020,2230,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
8622,2020,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8623,2020,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8624,2020,415,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8625,2020,1070,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
8626,2020,145,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8627,2020,345,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8628,2020,240,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8629,2020,1660,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8631,2020,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8632,2020,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8633,2020,640,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
8635,2020,415,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8636,2020,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8637,2020,285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8641,2020,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8642,2020,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8644,2020,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8647,2020,365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8651,2020,3010,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
8658,2020,75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8701,2020,8080,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
8702,2020,2035,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
8711,2020,4445,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
8713,2020,865,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0
8715,2020,955,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
8721,2020,780,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8722,2020,345,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8723,2020,2650,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
8724,2020,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8731,2020,2320,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0
8732,2020,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8733,2020,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8734,2020,920,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8735,2020,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,2020,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8737,2020,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,2020,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8742,2020,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8743,2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744,2020,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8745,2020,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8746,2020,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8747,2020,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8748,2020,1760,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0
8749,2020,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8751,2020,170,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8752,2020,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8753,2020,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8754,2020,3505,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0
8755,2020,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8756,2020,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8757,2020,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8758,2020,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8759,2020,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8761,2020,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8762,2020,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8763,2020,485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8764,2020,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8765,2020,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8771,2020,990,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8772,2020,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8773,2020,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8774,2020,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8775,2020,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8801,2020,6750,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
8802,2020,6005,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
8804,2020,1080,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8805,2020,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8806,2020,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
