Periode,Locatie,Som.kWh,som.connectietijd,aantal.elektrische.kilometers,co2.reduction,aantal.sessies,aantal.unieke.rfids,aantal.palen,gemiddeld.aantal.sessies,kwh.per.sessie,kwh.per.paal,rfid.per.paal,kwh.per.rfid,aantal.laadpunten,Periode.numeriek
2018-06-01,Amsterdam,819090.15,800404.49,4054901.69212425,685.278385968998,81377,12506,1272,31.6149961149961,10.0653765806063,643.938797169811,10,65.4957740284663,2574,
2018-03-01,Amsterdam,826886.96,818911.81,4093499.7610452,691.801459616639,84217,12823,1217,34.2903094462541,9.81852785067148,679.446967953985,11,64.4846728534664,2456,
2018-05-01,Amsterdam,768154.67,795567.46,3802745.85306165,642.664049167419,79244,12166,1250,31.3961965134707,9.69353730250871,614.523736,10,63.1394599704093,2524,
2018-11-01,Amsterdam,996491.48,918350.11,4933126.0892826,833.698309088759,98933,14829,1360,35.9625590694293,10.0723871711158,732.714323529412,11,67.1988320183424,2751,
2018-10-01,Amsterdam,930423.49,893603.76,4606056.83512755,778.423605136556,93882,14210,1346,34.502756339581,9.91056315374619,691.25073551263,11,65.4766706544687,2721,
2018-09-01,Amsterdam,849624.45,808040.6,4206061.59160275,710.824408980865,86088,13238,1304,32.6214475179992,9.86925529690549,651.552492331288,10,64.1807259404744,2639,
2019-04-01,Amsterdam,999483.84,891531.59,4947939.7525008,836.201818172635,92788,15572,1466,31.3261309925726,10.7716928913222,681.776152796726,11,64.1846801952222,2962,
2019-08-01,Amsterdam,987906.66,823185.34,4890626.9807967,826.515959754642,83063,14461,1551,26.4363462762572,11.8934623117393,636.948201160542,9,68.3152382269553,3142,
2019-12-01,Amsterdam,1667445.8,1153671.73,8254682.095671,1395.0412741684,118605,20295,1675,34.863315696649,14.058815395641,995.490029850746,12,82.160423749692,3402,
2019-02-01,Amsterdam,865403.11,753083.45,4284173.76903945,724.025366967667,81866,14370,1278,31.6573859242073,10.5709709769624,677.154233176839,11,60.2229025748086,2586,
2019-01-01,Amsterdam,987895.22,844637.5,4890570.3471339,826.506388665629,91613,14699,1270,35.6887417218543,10.7833519260367,777.870251968504,12,67.2083284577182,2567,
2019-07-01,Amsterdam,997010.29,825893.19,4935694.45559355,834.13236299531,86398,14712,1547,27.594378792718,11.5397380726406,644.479825468649,10,67.7685080206634,3131,
2019-06-01,Amsterdam,1050961.75,890894.91,5202780.88856625,879.269970167696,92881,15366,1518,30.2248616986658,11.3151424941592,692.333168642951,10,68.3952720291553,3073,
2019-03-01,Amsterdam,1001920.22,869073.87,4960001.0395089,838.240175677004,94508,15695,1399,33.4423213021939,10.6014328945698,716.168849177984,11,63.8369047467346,2826,
2019-05-01,Amsterdam,1076177.27,947703.61,5327610.19424865,900.366122828022,98454,16044,1509,32.28,10.9307622849249,713.172478462558,11,67.0766186736475,3050,
2019-11-01,Amsterdam,1538313.34,1108615.36,7615412.4981033,1287.00471217946,122063,19359,1669,36.0706264775414,12.6026178284984,921.69762732175,12,79.462438142466,3384,
2019-10-01,Amsterdam,1312652.89,1003782.85,6498281.56868055,1098.20958510701,106543,17742,1656,31.775424992544,12.3204048130802,792.664788647343,11,73.9856211250141,3353,
2019-09-01,Amsterdam,1203115.63,964885.06,5956017.91073685,1006.56702691453,102190,16966,1619,31.184009765029,11.773320579313,743.122686843731,10,70.9133343156902,3277,
2020-04-01,Amsterdam,926760.59,999208.18,4587923.66699205,775.359099721656,63975,11846,1905,16.4969056214544,14.4862929269246,486.488498687664,6,78.2340528448421,3878,
2020-08-01,Amsterdam,1481396.6,1130180.99,7333646.461317,1239.38625196257,102087,18587,2186,22.9925675675676,14.5111189475643,677.674565416286,9,79.7006832732555,4440,
2020-12-01,Amsterdam,1930888.68,1474823.93,9558854.7558966,1615.44645374653,117878,20597,2354,24.6864921465969,16.3803990566518,820.258572642311,9,93.7461125406613,4775,
2020-02-01,Amsterdam,1752857.41,1149333.27,8677511.84391795,1466.49950162213,118945,20336,1771,33.0954368391764,14.7367052839548,989.755736871824,11,86.194797895358,3594,
2020-01-01,Amsterdam,1853666.98,1238570.7,9176569.1161551,1550.84018063021,124564,20788,1702,36.0428240740741,14.8812416107383,1089.11103407756,12,89.1700490667693,3456,
2020-07-01,Amsterdam,1411672.56,1072334.31,6988477.9499172,1181.05277353601,98552,18235,2138,22.6869244935543,14.32413913467,660.277156220767,9,77.4155503153277,4344,
2020-06-01,Amsterdam,1364748.05,1161821.57,6756178.39778475,1141.79414922562,96505,17111,2095,22.6750469924812,14.1417341070411,651.431050119332,8,79.7585208345509,4256,
2020-03-01,Amsterdam,1317864.02,1158027.31,6524079.2416899,1102.56939184559,91860,16411,1847,24.4568690095847,14.3464404528631,713.515982674607,9,80.3036999573457,3756,
2020-05-01,Amsterdam,1215275.16,1110746.61,6016213.6032042,1016.74009894151,83507,14581,2000,20.5277777777778,14.5529735231777,607.63758,7,83.3464892668541,4068,
2020-11-01,Amsterdam,1699462.08,1387044.53,8413178.5297296,1421.8271715243,112128,19731,2311,23.91298784389,15.1564469178082,735.379524015578,9,86.1315736658051,4689,
2020-10-01,Amsterdam,1548538.69,1304604.18,7666033.04215155,1295.55958412361,105522,18532,2286,22.7418103448276,14.6750316521673,677.401001749781,8,83.5602573926182,4640,
2020-09-01,Amsterdam,1524724.28,1200090.94,7548139.9245186,1275.63564724364,107672,19516,2263,23.4375272094036,14.1608243554499,673.762386212992,9,78.1268846075015,4594,
2021-04-01,Amsterdam,1998255.28,1534002.17,9892352.7723636,1671.80761852945,120304,22031,2510,23.672569854388,16.6100485436893,796.117641434263,9,90.7019781217376,5082,
2021-08-01,Amsterdam,2060149.81,1405635.99,1.01987613336559E7,1723.59066538786,124731,26458,2541,24.2620112818518,16.5167425098813,810.763404171586,10,77.8649108020259,5141,
2021-12-01,Amsterdam,2768133.31,1876852.62,1.37036301104885E7,2315.91348867255,153685,29983,2632,28.8773017662533,18.011733806162,1051.72238221885,11,92.3234269419338,5322,
2021-02-01,Amsterdam,1730335.27,1375985.63,8566016.10245865,1447.65672131551,100048,19233,2415,20.4471694257102,17.2950510754838,716.494935817805,8,89.9669978682473,4893,
2021-01-01,Amsterdam,1929654.27,1467085.18,9552743.81536365,1614.41370479646,108908,19598,2407,22.3172131147541,17.7182049987145,801.684366431242,8,98.4617955913869,4880,
2021-07-01,Amsterdam,1977371.84,1375766.48,9788969.4070608,1654.33582979328,123252,25704,2536,24.0070120763537,16.043324570798,779.720757097792,10,76.9285652038593,5134,
2021-06-01,Amsterdam,2089110.38,1491684.89,1.03421304906381E7,1747.82005291784,133145,25048,2549,25.8082961814305,15.6904906680686,819.580376618282,10,83.40427898435,5159,
2021-03-01,Amsterdam,2000000.13,1529392.66,9900990.64356435,1673.26741876238,123749,22099,2487,24.5679968235061,16.1617478121035,804.1817973462,9,90.5018385447305,5037,
2021-05-01,Amsterdam,2124145.27,1582977.58,1.05155705384087E7,1777.13142099106,133588,24430,2527,26.1016021883548,15.9007191514208,840.579845666799,10,86.9482304543594,5118,
2021-11-01,Amsterdam,2688328.62,1770758.69,1.33085573916669E7,2249.14619919171,158114,31113,2602,30.0768499143998,17.0024704959713,1033.17779400461,12,86.405316748626,5257,
2021-10-01,Amsterdam,2664964.67,1751343.26,1.31928942740116E7,2229.59913230797,161187,31948,2544,31.3288629737609,16.533372232252,1047.54900550314,13,83.4156964442219,5145,
2021-09-01,Amsterdam,2289447.14,1495684.27,1.13338966193343E7,1915.4285286675,142432,29545,2546,27.6513298388662,16.0739661031229,899.232969363708,12,77.4901722795735,5151,
2022-04-01,Amsterdam,3103629.98,1894658.41,1.53645046978401E7,2596.60129393498,182433,32901,2764,32.6355992844365,17.0124373331579,1122.87625904486,12,94.3323905048479,5590,
2022-08-01,Amsterdam,2803298.67,1663502.98,1.38777160493417E7,2345.33401233874,158459,34272,2863,27.3866228828206,17.6910031617011,979.14728257073,12,81.7955961134454,5786,
2022-12-01,Amsterdam,4015298.73,2192485.89,1.98777162863714E7,3359.33405239676,216349,42927,3078,34.838808373591,18.5593588599901,1304.51550682261,14,93.5378370256482,6210,
2022-02-01,Amsterdam,2646910.38,1692831.43,1.31035166016381E7,2214.49430567684,149094,33344,2676,27.5335180055402,17.7532991267254,989.129439461883,12,79.3819091890595,5415,
2022-01-01,Amsterdam,2634532.06,1856797.42,1.30422377903697E7,2204.13818657248,144376,29232,2655,26.8706495440164,18.2477147171275,992.29079472693,11,90.1249336343733,5373,
2022-07-01,Amsterdam,2763220.02,1677030.1,1.36793068929099E7,2311.80286490177,159490,32583,2854,27.6460391749003,17.3253496770957,968.192018220042,11,84.805574072369,5769,
2022-06-01,Amsterdam,3002191.72,1816881.16,1.48623350989014E7,2511.73463171434,179731,32830,2830,31.4105207969242,16.7038057986658,1060.84513074205,12,91.4465951873287,5722,
2022-03-01,Amsterdam,3044012.39,1988130.59,1.50693681166331E7,2546.72321171099,181614,31808,2736,32.8119241192412,16.7608906251721,1112.57762792398,12,95.699584695674,5535,
2022-05-01,Amsterdam,3053239.8,1856296.3,1.5115048363701E7,2554.44317346547,181327,32844,2777,32.293321460374,16.8383075879488,1099.47418077062,12,92.9618743149434,5615,
2022-11-01,Amsterdam,3727626.41,2093155.33,1.8453595904573E7,3118.65770787283,208981,41515,3003,34.4739359947212,17.837154621712,1241.30083583084,14,89.7898689630254,6062,
2022-10-01,Amsterdam,3348681.18,1929250.33,1.65776294381841E7,2801.61937505311,193350,40466,2926,32.7157360406091,17.3192716834756,1144.45699931647,14,82.7529575446054,5910,
2022-09-01,Amsterdam,3270917.38,1891473.66,1.61926601351031E7,2736.55956283242,189127,38415,2916,32.1043965370905,17.2948197771868,1121.71377914952,13,85.1468796043212,5891,
2023-02-01,Amsterdam,3432899.5,1898724.26,1.69945518102525E7,2872.07925593267,188912,41578,3190,29.3706467661692,18.1719504319471,1076.14404388715,13,82.5652869305883,6432,
2023-01-01,Amsterdam,3969914.43,2186564.37,1.96530415361429E7,3321.36401960814,215367,43213,3131,34.1094393411467,18.4332531446322,1267.9381763015,14,91.8685217411427,6314,
2023-03-01,Amsterdam,3448516.74,1869725.18,1.70718648787863E7,2885.14516451488,186597,41834,3047,30.3804949527841,18.4810942298108,1131.77444699705,14,82.4333494286944,6142,
2014-08-01,Den Haag,40149.87,51145.16,198761.73068565,33.5907324858749,5215,969,260,10.0288461538462,7.69892042186002,154.422576923077,4,41.4343343653251,520,
2014-12-01,Den Haag,75215.45,96404.86,372353.70914775,62.9277768459698,9444,1336,303,15.5841584158416,7.96436361711139,248.235808580858,4,56.2989895209581,606,
2014-07-01,Den Haag,21592.15,26808.39,106891.83061425,18.0647193738083,2885,721,230,6.27173913043478,7.48428076256499,93.8789130434783,3,29.9475034674064,460,
2014-11-01,Den Haag,74067.4,94506.01,366670.293363,61.967279578347,9427,1294,292,16.1421232876712,7.85694282380397,253.655479452055,4,57.2391035548686,584,
2014-10-01,Den Haag,70079.08,91956.58,346926.1351446,58.6305168394374,9160,1290,291,15.7388316151203,7.65055458515284,240.821580756014,4,54.3248682170543,582,
2014-09-01,Den Haag,66573.01,85625.79,329569.35313995,55.6972206806515,8897,1223,273,16.2948717948718,7.48263571990559,243.857179487179,4,54.4341864268193,546,
2015-04-01,Den Haag,85473.9,109093.88,423138.1145805,71.5103413641045,10817,1713,342,15.8143274853801,7.90181196265138,249.923684210526,5,49.8971978984238,684,
2015-08-01,Den Haag,83525.4,109668.76,413492.075073,69.880160687337,10657,1904,393,13.558524173028,7.83760908323168,212.532824427481,5,43.8683823529412,786,
2015-12-01,Den Haag,129964.24,168222.2,643387.3202988,108.732457130497,16788,2827,436,19.2522935779816,7.74149630688587,298.083119266055,6,45.9724938096923,872,
2015-02-01,Den Haag,76164.48,92614.65,377051.8774176,63.7217672835744,9279,1401,311,14.9180064308682,8.20826382153249,244.901864951768,5,54.3643683083512,622,
2015-01-01,Den Haag,81864.49,103048.11,405269.74842255,68.490587483411,10102,1404,327,15.3993902439024,8.10379033854682,250.350122324159,4,58.3080413105413,656,
2015-07-01,Den Haag,82566.96,105875.03,408747.3226452,69.0782975270388,10781,1794,392,13.7512755102041,7.65856228550227,210.63,5,46.0239464882943,784,
2015-06-01,Den Haag,87379.24,110520.52,432570.4907238,73.1044129323222,11536,1880,379,15.2189973614776,7.57448335644938,230.552084432718,5,46.4783191489362,758,
2015-03-01,Den Haag,89683.83,113887.48,443979.35199585,75.0325104872987,11426,1554,340,16.8029411764706,7.84910117276387,263.775970588235,5,57.7116023166023,680,
2015-05-01,Den Haag,73784.56,76634.15,365270.0953572,61.7306461153668,10644,1729,355,14.9915492957746,6.93203307027433,207.843830985915,5,42.6747021399653,710,
2015-11-01,Den Haag,125671.39,154434.26,622135.58783805,105.14091434463,15859,2381,422,18.7902843601896,7.92429472223974,297.799502369668,6,52.7809281814364,844,
2015-10-01,Den Haag,120105.81,151815.8,594583.21187595,100.484562807036,14909,2351,414,18.006038647343,8.05592662150379,290.110652173913,6,51.0871161207997,828,
2015-09-01,Den Haag,108000.21,143533.59,534654.49960395,90.3566104330676,13349,2064,398,16.7701005025126,8.09050940145329,271.357311557789,5,52.3256831395349,796,
2016-04-01,Den Haag,154352.19,210176.13,764119.74483405,129.136236876954,20603,3211,495,20.8111111111111,7.49173372809785,311.822606060606,6,48.0698193709125,990,
2016-08-01,Den Haag,142903,201759.15,707440.586985,119.557459200465,19288,3478,559,17.2522361359571,7.40890709249274,255.640429338104,6,41.0876940770558,1118,
2016-12-01,Den Haag,202014.04,271466.93,1000069.4949498,169.011744646516,26870,4272,630,21.3253968253968,7.51820022329736,320.657206349206,7,47.2879307116105,1260,
2016-02-01,Den Haag,140040.91,182479.9,693271.82475045,117.162938382826,18413,2999,473,19.4640591966173,7.60554553847825,296.069577167019,6,46.6958686228743,946,
2016-01-01,Den Haag,150070.29,193022.98,742922.22029355,125.55385522961,19590,2931,454,21.5748898678414,7.66055589586524,330.551299559471,6,51.201054247697,908,
2016-07-01,Den Haag,131543.38,181856.02,651204.8449731,110.053618800454,17800,3224,554,16.0649819494585,7.39007752808989,237.442924187726,6,40.8012965260546,1108,
2016-06-01,Den Haag,154603.22,210989.72,765362.4675939,129.346257023369,21073,3372,541,19.4759704251386,7.33655483319888,285.773049907579,6,45.8491162514828,1082,
2016-03-01,Den Haag,159000.3,211584.79,787130.1901485,133.025002135096,20811,3098,491,21.1924643584521,7.6402046994378,323.829531568228,6,51.3235313105229,982,
2016-05-01,Den Haag,146192.1,200949.41,723723.2600895,122.309230955126,19831,3244,514,19.2908560311284,7.37189753416368,284.420428015564,6,45.065382244143,1028,
2016-11-01,Den Haag,197720.64,260342.01,978815.0397168,165.419741712139,26261,3886,637,20.6130298273155,7.52905982255055,310.393469387755,6,50.8802470406588,1274,
2016-10-01,Den Haag,183837.08,254983.58,910084.5453546,153.804288164927,24833,3807,617,20.1239870340357,7.40293480449402,297.953128038898,6,48.2892251116365,1234,
2016-09-01,Den Haag,161672.14,225221.96,800357.1207093,135.260353399872,21611,3500,584,18.5025684931507,7.48101152191014,276.835856164384,6,46.19204,1168,
2017-04-01,Den Haag,203284.87,281918.96,1006360.73251065,170.0749637943,26580,4584,677,19.6307237813885,7.64803875094056,300.273072378139,7,44.3466121291449,1354,
2017-08-01,Den Haag,204178.28,285622.74,1010783.5542486,170.822420668013,26759,4896,770,17.375974025974,7.63026570499645,265.166597402597,6,41.7030800653595,1540,
2017-12-01,Den Haag,255920.13,329009.18,1266931.32396435,214.111393749975,30379,5267,810,18.7524691358025,8.42424470851575,315.950777777778,7,48.589354471236,1620,
2017-02-01,Den Haag,196545.19,251208.74,972995.98036905,164.436320682369,24831,4199,637,19.4905808477237,7.9153151302807,308.548178963893,7,46.8076184805906,1274,
2017-01-01,Den Haag,220006.27,279227.47,1089139.93960365,184.064649793017,27527,4171,629,21.8815580286169,7.99238093508192,349.771494435612,7,52.7466482857828,1258,
2017-07-01,Den Haag,183428.86,249603.79,908063.6542857,153.462757574283,24181,4527,760,15.9085526315789,7.58566064265332,241.353763157895,6,40.5188557543627,1520,
2017-06-01,Den Haag,218702.36,296383.59,1082684.9396682,182.973754803926,28787,4897,752,19.1402925531915,7.59726126376489,290.827606382979,7,44.6604778435777,1504,
2017-03-01,Den Haag,217652.45,290637.76,1077487.36546275,182.095364763205,28100,4558,654,21.4831804281346,7.74563879003559,332.801911314985,7,47.7517441860465,1308,
2017-05-01,Den Haag,218073.84,297341.01,1079573.4545508,182.447913819085,29225,4626,719,20.3233657858136,7.46189358426005,303.301585535466,6,47.1409079118029,1438,
2017-11-01,Den Haag,271562.15,341340.73,1344367.06576425,227.198034114158,33259,5143,802,20.7350374064838,8.16507261192459,338.606172069825,6,52.8022846587595,1604,
2017-10-01,Den Haag,249874.98,331175.62,1237004.8391151,209.053817810452,31810,5197,799,19.9061326658323,7.85523357434769,312.73464330413,7,48.080619588224,1598,
2017-09-01,Den Haag,238288.88,314198.94,1179647.9089956,199.360496620256,30470,5078,783,19.4572158365262,7.82044240236298,304.328071519796,6,46.9257345411579,1566,
2018-04-01,Den Haag,267439.55,333968.01,1323958.15507725,223.748928208055,32445,5504,850,19.0852941176471,8.24285868392665,314.634764705882,6,48.5900345203488,1700,
2018-08-01,Den Haag,246374.07,298716.42,1219673.60166465,206.124838681326,28262,5438,897,15.7536231884058,8.71750300757201,274.664515050167,6,45.3060077234277,1794,
2018-12-01,Den Haag,390163.04,383746.96,1931500.1787048,326.423530201111,37240,6600,950,19.6,10.4769881847476,410.697936842105,7,59.1156121212121,1900,
2018-02-01,Den Haag,248974,301467.24,1232544.54213,208.30002761997,28619,4752,779,18.3690629011553,8.69960515741291,319.607188703466,6,52.3935185185185,1558,
2018-01-01,Den Haag,277646.62,345254.52,1374488.2040769,232.288506488996,32326,5364,822,19.6630170316302,8.58895687681742,337.769610705596,7,51.7611148396719,1644,
2018-07-01,Den Haag,247151.63,300706.51,1223522.90855685,206.775371546108,28664,5348,889,16.1214848143982,8.62237056935529,278.010832395951,6,46.2138425579656,1778,
2018-06-01,Den Haag,259410.26,330882.03,1284209.1950787,217.0313539683,31458,5450,879,17.8941979522184,8.24624133765656,295.119749715586,6,47.5982128440367,1758,
2018-03-01,Den Haag,274218.39,339675.75,1357516.76860305,229.420333893915,32216,5386,808,19.9356435643564,8.51186956791656,339.379195544554,7,50.9131804678797,1616,
2018-05-01,Den Haag,254825.09,331863.74,1261510.33391955,213.195246432404,30629,5543,863,17.7456546929316,8.31973260635346,295.278203939745,6,45.972413855313,1726,
2018-11-01,Den Haag,373701.87,390041.95,1850009.23892565,312.651561378435,37800,6069,928,20.3663793103448,9.88629285714286,402.695980603448,7,61.5755264458725,1856,
2018-10-01,Den Haag,338259.7,372527.02,1674552.9535515,282.999449150204,35885,6010,918,19.5452069716776,9.42621429566671,368.474618736383,7,56.2828119800333,1836,
2018-09-01,Den Haag,306403.81,351159.17,1516850.52938595,256.347739466226,33634,5717,905,18.582320441989,9.10994261758934,338.567745856354,6,53.5952090257128,1810,
2019-04-01,Den Haag,408377.41,392072.66,2021670.32631795,341.662285147734,37839,6825,996,18.9954819277108,10.7925000660694,410.017479919679,7,59.8355179487179,1992,
2019-08-01,Den Haag,372860.05,341103.37,1845841.81322475,311.947266434983,32447,6802,1070,15.1621495327103,11.4913566739606,348.467336448598,6,54.8162378712143,2140,
2019-12-01,Den Haag,702897.92,505183.12,3479692.6384704,588.068055901498,49629,9265,1171,21.1908625106746,14.1630482177759,600.254415029889,8,75.8659384781436,2342,
2019-02-01,Den Haag,384370.68,364705.03,1902825.1294866,321.577446883235,35538,6334,965,18.4134715025907,10.8157656592943,398.311585492228,7,60.6837196084623,1930,
2019-01-01,Den Haag,446719.88,412975.85,2211484.5323406,373.740885965561,39992,6348,952,21.0042016806723,11.1702310462092,469.243571428571,7,70.3717517328292,1904,
2019-07-01,Den Haag,426755.72,379359.94,2112652.0580814,357.038197815757,37860,7096,1097,17.2561531449407,11.271941891178,389.020711030082,6,60.140321307779,2194,
2019-06-01,Den Haag,423355.32,393204.4,2095818.3948834,354.193308735295,38513,7360,1045,18.4272727272727,10.9925303144393,405.124708133971,7,57.5211032608696,2090,
2019-03-01,Den Haag,437706.78,412811,2166865.2258561,366.200223169681,40890,6918,984,20.7774390243902,10.7044944974321,444.823963414634,7,63.2707111882047,1968,
2019-05-01,Den Haag,428419.67,413640.48,2120889.43423665,358.430314385994,40105,7081,1031,19.4495635305529,10.6824503179155,415.537992240543,7,60.5027072447394,2062,
2019-11-01,Den Haag,626813.82,480765.56,3103038.6818409,524.413537231112,48337,8363,1103,21.9116047144152,12.9675780458034,568.280888485947,8,74.9508334329786,2206,
2019-10-01,Den Haag,539868.54,447782.2,2672616.5079273,451.672189839714,43668,7748,1099,19.8671519563239,12.3630241824677,491.236160145587,7,69.6784383066598,2198,
2019-09-01,Den Haag,468373.61,404172.42,2318681.21443695,391.857125239845,39860,7126,1112,17.9226618705036,11.7504668840943,421.199289568345,6,65.7274221161942,2224,
2020-04-01,Den Haag,389971.32,463025.04,1930551.0698034,326.263130796775,29147,5361,1221,11.9357084357084,13.3794668404982,319.38683046683,4,72.7422719641858,2442,
2020-08-01,Den Haag,603959.68,455475.67,2989899.3760416,505.29299455103,41577,9133,1332,15.606981981982,14.5262929023258,453.423183183183,7,66.1293857440053,2664,
2020-12-01,Den Haag,884602.22,669028.74,4379218.8670989,740.087988539714,55553,10483,1524,18.2260498687664,15.9235724443324,580.447650918635,7,84.3844529237814,3048,
2020-02-01,Den Haag,748431.63,493628.94,3705107.04215685,626.163090124508,49249,8493,1187,20.7451558550969,15.1968898860891,630.523698399326,7,88.1233521723773,2374,
2020-01-01,Den Haag,752668.38,505838.16,3726081.0518481,629.707697762329,50315,9303,1192,21.1052852348993,14.9591251117957,631.433204697987,8,80.9059851660755,2384,
2020-07-01,Den Haag,636311.47,503860.21,3150056.75067765,532.359590864523,46206,9641,1338,17.2668161434978,13.7711870752716,475.569110612855,7,66.0005673685302,2676,
2020-06-01,Den Haag,586847.08,511237.16,2905183.5353046,490.976017466477,42968,8363,1307,16.4376434583015,13.6577704338112,449.00312165264,6,70.1718378572283,2614,
2020-03-01,Den Haag,578988.71,531018.87,2866280.71391145,484.401440651035,41127,7683,1197,17.1791979949875,14.0780681790551,483.699841269841,6,75.3597175582455,2394,
2020-05-01,Den Haag,516572.22,512435.66,2557288.1922489,432.181704490064,37966,7074,1281,14.8188914910226,13.6061797397672,403.25700234192,6,73.0240627650551,2562,
2020-11-01,Den Haag,735009.67,603128.79,3638661.69628665,614.933826672444,51092,9473,1426,17.9144460028051,14.3860030924607,515.434551192146,7,77.5899577747282,2852,
2020-10-01,Den Haag,718464.02,588782.5,3556752.5386899,601.091179038593,51299,9412,1410,18.191134751773,14.0054195988226,509.54895035461,7,76.3348937526562,2820,
2020-09-01,Den Haag,680333.59,544953.22,3367988.03562705,569.189978020971,49037,9461,1364,17.9754398826979,13.8738827823888,498.778291788856,7,71.9092685762604,2728,
2021-04-01,Den Haag,922912.1,716910.98,4568871.7364895,772.139323466726,60140,11364,1621,18.556001234187,15.346060857998,569.347378161629,7,81.2136659626892,3241,
2021-08-01,Den Haag,940483.87,636297.48,4655860.69601565,786.840457626645,60147,13580,1786,16.8431811817418,15.636421932931,526.586713325868,8,69.2550714285714,3571,
2021-12-01,Den Haag,1418439.22,960359.01,7021976.2664139,1186.71398902395,85765,16044,1944,22.0645742217649,16.5386721856235,729.649804526749,8,88.4093256045874,3887,
2021-02-01,Den Haag,749377.71,586173.42,3709790.60646645,626.95461249283,45728,9440,1543,14.8226904376013,16.387721089923,485.662806221646,6,79.3832319915254,3085,
2021-01-01,Den Haag,855841.02,681126.96,4236836.6903049,716.025400661528,51920,10089,1540,16.8626177330302,16.4838409090909,555.740922077922,7,84.8291228070175,3079,
2021-07-01,Den Haag,993897.85,693349.15,4920286.33693575,831.528390942142,66387,13851,1780,18.6532733914021,14.9712722370344,558.369578651685,8,71.7563966500614,3559,
2021-06-01,Den Haag,978693.71,713097.83,4845018.31788645,818.80809572281,67238,12836,1748,19.2383404864092,14.555663612838,559.893426773455,7,76.246004206918,3495,
2021-03-01,Den Haag,923960.63,741536.07,4574062.47901185,773.016558953003,60791,10986,1601,18.9912527335208,15.1989707357997,577.114697064335,7,84.1034616784999,3201,
2021-05-01,Den Haag,970596.45,733702.75,4804932.87274275,812.033655493525,65081,12416,1683,19.3405646359584,14.9136683517463,576.70614973262,7,78.1730388208763,3365,
2021-11-01,Den Haag,1357510.61,931942.07,6720349.48725195,1135.73906334558,87048,15715,1924,22.6275019495711,15.5949661106516,705.566845114345,8,86.3831123130767,3847,
2021-10-01,Den Haag,1302063.89,875107.34,6445860.77712555,1089.35047133422,84320,15852,1873,22.5153538050734,15.4419341793169,695.175595301655,8,82.1387768104971,3745,
2021-09-01,Den Haag,1116956.01,762317.52,5529485.14272495,934.482989120517,73662,14458,1816,20.2869732855963,15.1632593467459,615.06388215859,8,77.2552227140683,3631,
2022-04-01,Den Haag,1595227.41,1002042.67,7897165.31706795,1334.62093858448,102179,20164,2087,24.4798754192621,15.61208673015,764.363876377575,10,79.1126467962706,4174,
2022-08-01,Den Haag,1498113.79,929008.5,7416404.82682605,1253.3724157336,92703,20503,2186,21.2037968892955,16.1603593195474,685.321953339433,9,73.0680285811832,4372,
2022-12-01,Den Haag,2236022.39,1227159.04,1.10694176615831E7,1870.73158480754,124167,24046,2599,23.8874567141208,18.0081856693002,860.33951135052,9,92.9893699575813,5198,
2022-02-01,Den Haag,1397873.91,915060.97,6920167.80208545,1169.50835855244,85422,16998,1986,21.5060422960725,16.3643313198005,703.864003021148,9,82.2375520649488,3972,
2022-01-01,Den Haag,1323078.35,903735.15,6549892.75628325,1106.93187581187,79598,15773,1982,20.0802219979818,16.6220049498731,667.54709889001,8,83.8824795536677,3964,
2022-07-01,Den Haag,1435076.6,893363.09,7104339.532917,1200.63338106297,89420,20323,2194,20.3783044667274,16.0487206441512,654.091431175934,9,70.6134232150765,4388,
2022-06-01,Den Haag,1580281.18,991940.07,7823174.0801841,1322.11641955111,101630,20279,2151,23.6238958623896,15.5493572763948,734.672794049279,9,77.9269776616204,4302,
2022-03-01,Den Haag,1572709.22,1048958.77,7785689.1300639,1315.7814629808,101553,19299,2060,24.648786407767,15.4865855267693,763.451077669903,9,81.4917467226281,4120,
2022-05-01,Den Haag,1594031.3,995316.54,7891243.9804935,1333.6202327034,102034,20569,2150,23.7288372093023,15.6225503263618,741.409906976744,10,77.4967815644902,4300,
2022-11-01,Den Haag,2071876.66,1218657.67,1.02568150459467E7,1733.40174276499,121390,22449,2313,26.240812797233,17.0679352500206,895.75298746217,10,92.2926036794512,4626,
2022-10-01,Den Haag,1859474.64,1142647.99,9205319.9079468,1555.69906444301,113901,22565,2280,24.9782894736842,16.3253583375036,815.559052631579,10,82.4052576999778,4560,
2022-09-01,Den Haag,1729677.88,1047644.49,8562761.6965506,1447.10672671705,106834,21285,2221,24.0508779828906,16.1903315423929,778.783376857271,10,81.2627615691802,4442,
2023-02-01,Den Haag,2043774.58,1135539.58,1.01176958394171E7,1709.89059686149,117438,23189,2361,24.8703939008895,17.4030090771301,865.639381617959,10,88.1355202897926,4722,
2023-01-01,Den Haag,2211909.35,1230399.47,1.09500461776283E7,1850.55780401917,123751,32615,2310,26.7859307359307,17.8738705141777,957.536515151515,14,67.81877510348,4620,
2023-03-01,Den Haag,2284786.08,1259994.66,1.13108220651096E7,1911.52892900352,130662,24480,2395,27.2780793319415,17.4862322633972,953.981661795407,10,93.3327647058824,4790,
2014-08-01,MRA-E,108425.25,102947.45,536758.65799875,90.7122132017888,12984,2796,523,12.4367816091954,8.35068160813309,207.314053537285,5,38.7787017167382,1044,
