RegioS,Perioden,Personenauto_2
5960,2015,8
5961,2015,6594
5962,2015,1107
5963,2015,983
5964,2015,787
5966,2015,1168
5970,2015,0
5971,2015,2481
5973,2015,1136
5975,2015,3301
5976,2015,619
5977,2015,135
5980,2015,22
5981,2015,3841
5984,2015,555
5985,2015,963
5986,2015,1193
5987,2015,584
5988,2015,3090
5991,2015,3595
5993,2015,3399
5995,2015,2305
6000,2015,42
6001,2015,3144
6002,2015,3261
6003,2015,2611
6004,2015,4225
6005,2015,2347
6006,2015,5245
6011,2015,741
6012,2015,340
6013,2015,536
6014,2015,1024
6015,2015,734
6017,2015,1283
6019,2015,1155
6030,2015,12
6031,2015,5343
6034,2015,861
6035,2015,2390
6037,2015,730
6039,2015,2688
6040,2015,134
6041,2015,5506
6042,2015,4739
6043,2015,4779
6044,2015,1144
6045,2015,2630
6049,2015,3690
6050,2015,12
6051,2015,3808
6060,2015,1
6061,2015,2402
6063,2015,1311
6065,2015,1795
6067,2015,2106
6070,2015,2
6071,2015,4505
6074,2015,1976
6075,2015,2374
6077,2015,1815
6080,2015,0
6081,2015,2399
6082,2015,544
6083,2015,385
6085,2015,2083
6086,2015,1878
6088,2015,2352
6089,2015,416
6091,2015,428
6092,2015,175
6093,2015,3542
6095,2015,1458
6096,2015,1034
6097,2015,2333
6099,2015,1124
6100,2015,18
6101,2015,5095
6102,2015,2570
6104,2015,1066
6105,2015,853
6107,2015,946
6109,2015,499
6111,2015,378
6112,2015,476
6114,2015,4366
6116,2015,919
6118,2015,1891
6120,2015,2
6121,2015,3327
6122,2015,1151
6123,2015,673
6124,2015,486
6125,2015,1021
6127,2015,1378
6129,2015,3221
6130,2015,1286
6131,2015,1940
6132,2015,2871
6133,2015,1971
6134,2015,1050
6135,2015,2962
6136,2015,3676
6137,2015,3931
6141,2015,1430
6142,2015,802
6143,2015,629
6151,2015,2588
6153,2015,63
6155,2015,1169
6160,2015,69
6161,2015,2215
6162,2015,2188
6163,2015,3723
6164,2015,2514
6165,2015,2364
6166,2015,2781
6167,2015,23
6170,2015,3
6171,2015,5864
6174,2015,376
6176,2015,1955
6180,2015,5
6181,2015,4795
6190,2015,72
6191,2015,6995
6199,2015,175
6200,2015,10
6201,2015,210
6202,2015,9
6211,2015,2631
6212,2015,2360
6213,2015,1915
6214,2015,1465
6215,2015,3670
6216,2015,2577
6217,2015,2989
6218,2015,2867
6219,2015,772
6221,2015,3104
6222,2015,1900
6223,2015,1378
6224,2015,2491
6225,2015,2852
6226,2015,3067
6227,2015,3102
6228,2015,2900
6229,2015,2859
6230,2015,1
6231,2015,3669
6235,2015,1624
6237,2015,192
6241,2015,3078
6243,2015,1541
6245,2015,4346
6247,2015,1648
6251,2015,269
6252,2015,99
6255,2015,658
6261,2015,541
6262,2015,546
6265,2015,779
6267,2015,1947
6268,2015,348
6269,2015,2115
6270,2015,2
6271,2015,1988
6273,2015,130
6274,2015,319
6276,2015,80
6277,2015,244
6278,2015,53
6281,2015,1063
6285,2015,619
6286,2015,1080
6287,2015,1037
6289,2015,55
6290,2015,3
6291,2015,3356
6294,2015,871
6295,2015,487
6300,2015,2
6301,2015,5319
6305,2015,804
6307,2015,215
6311,2015,446
6312,2015,101
6321,2015,1374
6325,2015,2409
6333,2015,1949
6336,2015,2304
6341,2015,36
6342,2015,74
6343,2015,1916
6351,2015,2866
6353,2015,28
6360,2015,6
6361,2015,3557
6363,2015,1023
6365,2015,1637
6367,2015,4504
6369,2015,3222
6370,2015,24
6371,2015,3074
6372,2015,5628
6373,2015,4601
6374,2015,6692
6400,2015,84
6401,2015,155
6411,2015,3220
6412,2015,4282
6413,2015,5483
6414,2015,3824
6415,2015,2786
6416,2015,2541
6417,2015,3601
6418,2015,4483
6419,2015,2234
6421,2015,10
6422,2015,131
6430,2015,1
6431,2015,4938
6432,2015,2112
6433,2015,2617
6436,2015,1472
6438,2015,2072
6439,2015,641
6440,2015,6
6441,2015,3810
6442,2015,1309
6443,2015,1913
6444,2015,3661
6445,2015,1698
6446,2015,2368
6447,2015,968
6450,2015,0
6451,2015,2605
6454,2015,447
6456,2015,504
6460,2015,46
6461,2015,3856
6462,2015,3438
6463,2015,2166
6464,2015,2525
6465,2015,1186
6466,2015,3745
6467,2015,2685
6468,2015,226
6469,2015,346
6471,2015,3050
6584,2015,1937
6585,2015,1773
6586,2015,196
6587,2015,541
6590,2015,36
6591,2015,4368
6595,2015,1190
6596,2015,1592
6598,2015,1272
6599,2015,508
5766,2016,308
5768,2016,3227
5800,2016,37
5801,2016,5006
5802,2016,3025
5803,2016,4139
5804,2016,1219
5807,2016,1134
5808,2016,709
5809,2016,1110
5811,2016,423
5812,2016,285
5813,2016,1239
5814,2016,279
5815,2016,605
5816,2016,131
5817,2016,122
5851,2016,1170
5853,2016,1183
5854,2016,2892
5855,2016,1392
5856,2016,740
5860,2016,0
5861,2016,1107
5862,2016,243
5863,2016,656
5864,2016,1084
5865,2016,637
5866,2016,662
5871,2016,606
5872,2016,434
5900,2016,90
5901,2016,0
5902,2016,75
5911,2016,1805
5912,2016,4079
5913,2016,4766
5914,2016,3061
5915,2016,2384
5916,2016,1652
5921,2016,2649
5922,2016,2091
5923,2016,1284
5924,2016,1706
5925,2016,1750
5926,2016,1470
5927,2016,407
5928,2016,2683
5930,2016,2
5931,2016,4410
5932,2016,2540
5935,2016,1706
5941,2016,2668
5943,2016,528
5944,2016,1421
5950,2016,0
5951,2016,2876
5953,2016,5238
5954,2016,1397
5960,2016,10
5961,2016,6792
5962,2016,1123
5963,2016,983
5964,2016,795
5966,2016,1165
5970,2016,1
5971,2016,2531
5973,2016,1116
5975,2016,3368
5976,2016,605
5977,2016,133
5980,2016,19
5981,2016,3841
5984,2016,575
5985,2016,961
5986,2016,1231
5987,2016,603
5988,2016,3192
5991,2016,3631
5993,2016,3437
5995,2016,2337
6000,2016,40
6001,2016,3216
6002,2016,3281
6003,2016,2635
6004,2016,4266
6005,2016,2375
6006,2016,5328
6011,2016,757
6012,2016,342
6013,2016,536
6014,2016,1021
6015,2016,735
6017,2016,1302
6019,2016,1161
6030,2016,10
6031,2016,5470
6034,2016,882
6035,2016,2430
6037,2016,732
6039,2016,2752
6040,2016,173
6041,2016,5534
6042,2016,4769
6043,2016,4722
6044,2016,1185
6045,2016,2676
6049,2016,3800
6050,2016,8
6051,2016,3863
6060,2016,1
6061,2016,2423
6063,2016,1288
6065,2016,1819
6067,2016,2139
6070,2016,2
6071,2016,4540
6074,2016,2024
6075,2016,2412
6077,2016,1840
6080,2016,1
6081,2016,2410
6082,2016,546
6083,2016,386
6085,2016,2094
6086,2016,1879
6088,2016,2361
6089,2016,412
6091,2016,437
6092,2016,177
6093,2016,3571
6095,2016,1441
6096,2016,1020
6097,2016,2355
6099,2016,1152
6100,2016,12
6101,2016,5207
6102,2016,2603
6104,2016,1093
6105,2016,846
6107,2016,964
6109,2016,502
6111,2016,378
6112,2016,478
6114,2016,4495
6116,2016,897
6118,2016,1890
6120,2016,1
6121,2016,3341
6122,2016,1134
6123,2016,682
6124,2016,462
6125,2016,1037
6127,2016,1406
6129,2016,3238
6130,2016,1491
6131,2016,1968
6132,2016,2872
6133,2016,1984
6134,2016,1028
6135,2016,3234
6136,2016,3733
6137,2016,3953
6141,2016,1444
6142,2016,818
6143,2016,643
6151,2016,2595
6153,2016,56
6155,2016,1217
6160,2016,64
6161,2016,2217
6162,2016,2226
6163,2016,3746
6164,2016,2521
6165,2016,2332
6166,2016,2783
6167,2016,20
6170,2016,3
6171,2016,5971
6174,2016,374
6176,2016,1962
6180,2016,8
6181,2016,4825
6190,2016,60
6191,2016,7073
6199,2016,157
6200,2016,11
6201,2016,222
6202,2016,8
6211,2016,2653
6212,2016,2356
6213,2016,1920
6214,2016,1443
6215,2016,3712
6216,2016,2557
6217,2016,2994
6218,2016,2853
6219,2016,762
6221,2016,3103
6222,2016,1960
6223,2016,1390
6224,2016,2468
6225,2016,2822
6226,2016,3066
6227,2016,3132
6228,2016,2898
6229,2016,2853
6230,2016,0
6231,2016,3694
6235,2016,1629
6237,2016,194
6241,2016,3109
6243,2016,1546
6245,2016,4443
6247,2016,1704
6251,2016,274
6252,2016,96
6255,2016,693
6261,2016,530
6262,2016,556
6265,2016,795
6267,2016,1955
6268,2016,360
6269,2016,2159
6270,2016,2
6271,2016,1971
6273,2016,135
6274,2016,321
6276,2016,77
6277,2016,250
6278,2016,54
6281,2016,1085
6285,2016,629
6286,2016,1080
6287,2016,1048
6289,2016,55
6290,2016,2
6291,2016,3373
6294,2016,872
6295,2016,486
6300,2016,4
6301,2016,5345
6305,2016,833
6307,2016,205
6311,2016,442
6312,2016,100
6321,2016,1379
6325,2016,2422
6333,2016,1979
6336,2016,2294
6341,2016,35
6342,2016,69
6343,2016,1966
6351,2016,2884
6353,2016,27
6360,2016,6
6361,2016,3565
6363,2016,1018
6365,2016,1634
6367,2016,4545
6369,2016,3165
6370,2016,20
6371,2016,3160
6372,2016,5701
6373,2016,4602
6374,2016,6758
6400,2016,106
6401,2016,173
6411,2016,3330
6412,2016,4175
6413,2016,5489
6414,2016,3769
6415,2016,2791
6416,2016,2594
6417,2016,3634
6418,2016,4520
6419,2016,2309
6421,2016,12
6422,2016,137
6430,2016,1
6431,2016,4950
6432,2016,2089
6433,2016,2624
6436,2016,1460
6438,2016,2085
6439,2016,654
6440,2016,6
6441,2016,3824
6442,2016,1319
6443,2016,1906
6444,2016,3653
6445,2016,1722
6446,2016,2408
6447,2016,960
6450,2016,0
6451,2016,2635
6454,2016,456
6456,2016,519
6460,2016,29
6461,2016,3895
6462,2016,3356
6463,2016,2157
6464,2016,2528
6465,2016,1177
6466,2016,3700
6467,2016,2723
6468,2016,233
6469,2016,352
6471,2016,3096
6584,2016,1935
6585,2016,1801
6586,2016,201
6587,2016,543
6590,2016,38
6591,2016,4401
6595,2016,1181
6596,2016,1584
6598,2016,1292
6599,2016,502
5766,2017,311
5768,2017,3339
5800,2017,29
5801,2017,5044
5802,2017,3051
5803,2017,4231
5804,2017,1294
5807,2017,1135
5808,2017,739
5809,2017,1129
5811,2017,437
5812,2017,291
5813,2017,1256
5814,2017,300
5815,2017,621
5816,2017,129
5817,2017,124
5851,2017,1200
5853,2017,1200
5854,2017,2935
5855,2017,1446
5856,2017,735
5860,2017,0
5861,2017,1111
5862,2017,246
5863,2017,669
5864,2017,1078
5865,2017,646
5866,2017,687
5871,2017,592
5872,2017,440
5900,2017,81
5902,2017,83
5911,2017,1863
5912,2017,4133
5913,2017,4814
5914,2017,3045
5915,2017,2381
5916,2017,1647
5921,2017,2704
5922,2017,2160
5923,2017,1288
5924,2017,1765
5925,2017,1755
5926,2017,1497
5927,2017,408
5928,2017,2590
5930,2017,2
5931,2017,4446
5932,2017,2571
5935,2017,1739
5941,2017,2707
5943,2017,545
5944,2017,1469
5951,2017,2909
5953,2017,5324
5954,2017,1409
5960,2017,10
5961,2017,7235
5962,2017,1157
5963,2017,1008
5964,2017,840
5966,2017,1173
5970,2017,3
5971,2017,2579
5973,2017,1140
5975,2017,3474
5976,2017,621
5977,2017,133
5980,2017,16
5981,2017,3892
5984,2017,607
5985,2017,986
5986,2017,1258
5987,2017,635
5988,2017,3224
5991,2017,3659
5993,2017,3485
5995,2017,2350
6000,2017,38
6001,2017,3255
6002,2017,3327
6003,2017,2712
6004,2017,4385
6005,2017,2427
6006,2017,5409
6011,2017,777
6012,2017,342
6013,2017,550
6014,2017,1022
6015,2017,744
6017,2017,1323
6019,2017,1201
6030,2017,11
6031,2017,5547
6034,2017,904
6035,2017,2567
6037,2017,727
6039,2017,2779
6040,2017,149
6041,2017,5702
6042,2017,4821
6043,2017,4863
6044,2017,1168
6045,2017,2729
6049,2017,3873
6050,2017,6
6051,2017,3925
6060,2017,1
6061,2017,2436
6063,2017,1340
6065,2017,1820
6067,2017,2182
6070,2017,2
6071,2017,4589
6074,2017,2047
6075,2017,2444
6077,2017,1874
6080,2017,1
6081,2017,2470
6082,2017,549
6083,2017,389
6085,2017,2112
6086,2017,1944
6088,2017,2391
6089,2017,407
6091,2017,430
6092,2017,178
6093,2017,3540
6095,2017,1463
6096,2017,1025
6097,2017,2409
6099,2017,1105
6100,2017,12
6101,2017,5235
6102,2017,2624
6104,2017,1107
6105,2017,842
6107,2017,998
6109,2017,513
6111,2017,379
6112,2017,493
6114,2017,4572
6116,2017,899
6118,2017,1907
6120,2017,1
6121,2017,3400
6122,2017,1147
6123,2017,694
6124,2017,468
6125,2017,1030
6127,2017,1432
6129,2017,3306
6130,2017,1522
6131,2017,2032
6132,2017,2892
6133,2017,2020
6134,2017,1054
6135,2017,3283
6136,2017,3819
6137,2017,4008
6141,2017,1441
6142,2017,814
6143,2017,645
6151,2017,2581
6153,2017,53
6155,2017,1208
6160,2017,39
6161,2017,2236
6162,2017,2327
6163,2017,3757
6164,2017,2553
6165,2017,2361
6166,2017,2794
6167,2017,20
6170,2017,3
6171,2017,6074
6174,2017,377
6176,2017,1988
6180,2017,7
6181,2017,4881
6190,2017,73
6191,2017,7136
6199,2017,193
6200,2017,11
6201,2017,218
6202,2017,7
6211,2017,2654
6212,2017,2408
6213,2017,1908
6214,2017,1465
6215,2017,3756
6216,2017,2534
6217,2017,2911
6218,2017,2915
6219,2017,756
6221,2017,3115
6222,2017,1893
6223,2017,1400
6224,2017,2557
6225,2017,2887
6226,2017,3049
6227,2017,3140
6228,2017,2926
6229,2017,2911
6230,2017,1
6231,2017,3832
6235,2017,1677
6237,2017,198
6241,2017,3167
6243,2017,1542
6245,2017,4649
6247,2017,1718
6251,2017,281
6252,2017,97
6255,2017,703
6261,2017,530
6262,2017,568
6265,2017,795
6267,2017,1975
6268,2017,346
6269,2017,2199
6270,2017,4
6271,2017,1984
6273,2017,139
6274,2017,331
6276,2017,78
6277,2017,253
6278,2017,59
6281,2017,1108
6285,2017,640
6286,2017,1065
6287,2017,1056
6289,2017,57
6290,2017,2
6291,2017,3424
6294,2017,868
6295,2017,509
6300,2017,4
6301,2017,5435
6305,2017,852
6307,2017,205
6311,2017,440
6312,2017,97
6321,2017,1379
6325,2017,2412
6333,2017,1967
6336,2017,2319
6341,2017,37
6342,2017,73
6343,2017,2000
6351,2017,2880
6353,2017,28
6360,2017,6
6361,2017,3630
6363,2017,1034
6365,2017,1661
6367,2017,4573
6369,2017,3133
6370,2017,15
6371,2017,3197
6372,2017,5791
6373,2017,4667
6374,2017,6783
6400,2017,100
6401,2017,259
6411,2017,3455
6412,2017,4353
6413,2017,5512
6414,2017,3819
6415,2017,2829
6416,2017,2602
6417,2017,3659
6418,2017,4547
6419,2017,2348
6421,2017,11
6422,2017,122
6430,2017,1
6431,2017,4940
6432,2017,2076
6433,2017,2658
6436,2017,1496
6438,2017,2113
6439,2017,667
6440,2017,9
6441,2017,3863
6442,2017,1337
6443,2017,1983
6444,2017,3692
6445,2017,1729
6446,2017,2455
6447,2017,980
6450,2017,0
6451,2017,2704
6454,2017,457
6456,2017,518
6460,2017,27
6461,2017,3911
6462,2017,3350
6463,2017,2184
6464,2017,2545
6465,2017,1192
6466,2017,3736
6467,2017,2766
6468,2017,236
6469,2017,342
6471,2017,3145
6584,2017,1960
6585,2017,1817
6586,2017,202
6587,2017,567
6590,2017,35
6591,2017,4525
6595,2017,1177
6596,2017,1647
6598,2017,1291
6599,2017,512
5766,2018,315
5768,2018,3371
5800,2018,30
5801,2018,5096
5802,2018,3129
5803,2018,4384
5804,2018,1391
5807,2018,1171
5808,2018,776
5809,2018,1172
5811,2018,455
5812,2018,308
5813,2018,1280
5814,2018,314
5815,2018,636
5816,2018,138
5817,2018,128
5851,2018,1215
5853,2018,1230
5854,2018,2969
5855,2018,1490
5856,2018,739
5860,2018,0
5861,2018,1121
5862,2018,250
5863,2018,679
5864,2018,1077
5865,2018,665
5866,2018,687
5871,2018,619
5872,2018,473
5900,2018,89
5901,2018,1
5902,2018,83
5911,2018,1899
5912,2018,4253
5913,2018,4863
5914,2018,3148
5915,2018,2391
5916,2018,1650
5921,2018,2764
5922,2018,2195
5923,2018,1279
5924,2018,1804
5925,2018,1812
5926,2018,1552
5927,2018,451
5928,2018,2545
5930,2018,1
5931,2018,4555
5932,2018,2562
5935,2018,1752
5941,2018,2760
5943,2018,565
5944,2018,1589
5951,2018,2881
5953,2018,5464
5954,2018,1424
5960,2018,12
5961,2018,7626
5962,2018,1184
5963,2018,1004
5964,2018,853
5966,2018,1210
5970,2018,3
5971,2018,2569
5973,2018,1168
5975,2018,3552
5976,2018,623
5977,2018,141
5980,2018,16
5981,2018,3949
5984,2018,622
5985,2018,994
5986,2018,1299
5987,2018,659
5988,2018,3339
5991,2018,3702
5993,2018,3518
5995,2018,2353
6000,2018,41
6001,2018,3334
6002,2018,3372
6003,2018,2726
6004,2018,4450
6005,2018,2470
6006,2018,5495
6011,2018,796
6012,2018,372
6013,2018,585
6014,2018,1034
6015,2018,743
6017,2018,1361
6019,2018,1213
6030,2018,12
6031,2018,5701
6034,2018,938
6035,2018,2659
6037,2018,748
6039,2018,2845
6040,2018,193
6041,2018,5901
6042,2018,4864
6043,2018,4901
6044,2018,1175
6045,2018,2858
6049,2018,3912
6050,2018,5
6051,2018,3979
6060,2018,1
6061,2018,2479
6063,2018,1371
6065,2018,1815
6067,2018,2164
6070,2018,2
6071,2018,4652
6074,2018,2055
6075,2018,2504
6077,2018,1894
6080,2018,2
6081,2018,2536
6082,2018,561
6083,2018,391
6085,2018,2106
6086,2018,1978
6088,2018,2399
6089,2018,428
6091,2018,446
6092,2018,183
6093,2018,3617
6095,2018,1492
6096,2018,1018
6097,2018,2431
6099,2018,1133
6100,2018,12
6101,2018,5385
6102,2018,2687
6104,2018,1094
6105,2018,836
6107,2018,1006
6109,2018,512
6111,2018,397
6112,2018,500
6114,2018,4607
6116,2018,931
6118,2018,1921
6120,2018,0
6121,2018,3450
6122,2018,1147
6123,2018,706
6124,2018,473
6125,2018,1031
6127,2018,1423
6129,2018,3337
6130,2018,1673
6131,2018,2080
6132,2018,2970
6133,2018,2031
6134,2018,1115
6135,2018,3331
6136,2018,3930
6137,2018,3980
6141,2018,1466
6142,2018,833
6143,2018,668
6151,2018,2672
6153,2018,53
6155,2018,1220
6160,2018,26
6161,2018,2315
6162,2018,2362
6163,2018,3785
6164,2018,2561
6165,2018,2408
6166,2018,2779
6167,2018,19
6170,2018,3
6171,2018,6141
6174,2018,383
6176,2018,2066
6180,2018,3
6181,2018,4965
6190,2018,68
6191,2018,7238
6199,2018,157
6200,2018,11
6201,2018,183
6202,2018,10
6211,2018,2670
6212,2018,2464
6213,2018,1988
6214,2018,1493
6215,2018,3727
6216,2018,2523
6217,2018,2962
6218,2018,2958
6219,2018,758
6221,2018,3105
6222,2018,1880
6223,2018,1419
6224,2018,2440
6225,2018,2945
6226,2018,3043
6227,2018,3153
6228,2018,2930
6229,2018,2883
6230,2018,2
6231,2018,3884
6235,2018,1687
6237,2018,193
6241,2018,3148
6243,2018,1577
6245,2018,4819
6247,2018,1717
6251,2018,282
6252,2018,98
6255,2018,715
6261,2018,535
6262,2018,564
6265,2018,844
6267,2018,1987
6268,2018,350
6269,2018,2254
6270,2018,4
6271,2018,2023
6273,2018,148
6274,2018,326
6276,2018,82
6277,2018,239
6278,2018,57
6281,2018,1077
6285,2018,631
6286,2018,1071
6287,2018,1045
6289,2018,55
6290,2018,2
6291,2018,3461
6294,2018,862
6295,2018,519
6300,2018,2
6301,2018,5480
6305,2018,852
6307,2018,209
6311,2018,451
6312,2018,100
6321,2018,1377
6325,2018,2465
6333,2018,1993
6336,2018,2336
6341,2018,33
6342,2018,72
6343,2018,1971
6351,2018,2943
6353,2018,27
6360,2018,7
6361,2018,3652
6363,2018,1059
6365,2018,1645
6367,2018,4666
6369,2018,3176
6370,2018,16
6371,2018,3231
6372,2018,5865
6373,2018,4778
6374,2018,6875
6400,2018,104
6401,2018,268
6411,2018,3511
6412,2018,4342
6413,2018,5620
6414,2018,3854
6415,2018,2898
6416,2018,2599
6417,2018,3692
6418,2018,4553
6419,2018,2394
6421,2018,10
6422,2018,135
6430,2018,3
6431,2018,4940
6432,2018,2081
6433,2018,2698
6436,2018,1520
6438,2018,2164
6439,2018,700
6440,2018,14
6441,2018,3833
6442,2018,1327
6443,2018,1980
6444,2018,3765
6445,2018,1765
6446,2018,2505
6447,2018,978
6451,2018,2729
6454,2018,463
6456,2018,518
6460,2018,30
6461,2018,4028
6462,2018,3329
6463,2018,2189
6464,2018,2545
6465,2018,1204
6466,2018,3803
6467,2018,2831
6468,2018,229
6469,2018,345
6471,2018,3214
6584,2018,1959
6585,2018,1855
6586,2018,197
6587,2018,573
6590,2018,34
6591,2018,4570
6595,2018,1208
6596,2018,1645
6598,2018,1344
6599,2018,529
5766,2019,310
5768,2019,3415
5800,2019,21
5801,2019,5212
5802,2019,3159
5803,2019,4613
5804,2019,1513
5807,2019,1182
5808,2019,770
5809,2019,1190
5811,2019,450
5812,2019,317
5813,2019,1329
5814,2019,311
5815,2019,640
5816,2019,131
5817,2019,133
5851,2019,1255
5853,2019,1253
5854,2019,3020
5855,2019,1506
5856,2019,769
5860,2019,0
5861,2019,1116
5862,2019,255
5863,2019,697
5864,2019,1092
5865,2019,695
5866,2019,719
5871,2019,639
5872,2019,485
5900,2019,86
5901,2019,1
5902,2019,89
5911,2019,1977
5912,2019,4307
5913,2019,4862
5914,2019,3220
5915,2019,2437
5916,2019,1637
5921,2019,2880
5922,2019,2151
5923,2019,1307
5924,2019,1828
5925,2019,1812
5926,2019,1574
5927,2019,459
5928,2019,1353
5930,2019,1
5931,2019,4601
5932,2019,2624
5935,2019,1825
5941,2019,2810
5943,2019,580
5944,2019,1590
5951,2019,2924
5953,2019,5611
5954,2019,1478
5960,2019,11
5961,2019,8020
5962,2019,1218
5963,2019,1002
5964,2019,897
5966,2019,1226
5970,2019,3
5971,2019,2573
5973,2019,1161
5975,2019,3590
5976,2019,644
5977,2019,145
5980,2019,17
5981,2019,3966
5984,2019,649
5985,2019,999
5986,2019,1317
5987,2019,695
5988,2019,3420
5991,2019,3765
5993,2019,3585
5995,2019,2378
6000,2019,41
6001,2019,3403
6002,2019,3421
6003,2019,2789
6004,2019,4528
6005,2019,2468
6006,2019,5509
6011,2019,788
6012,2019,370
6013,2019,589
6014,2019,1053
6015,2019,766
6017,2019,1379
6019,2019,1232
6030,2019,12
6031,2019,5847
6034,2019,971
6035,2019,2689
6037,2019,765
6039,2019,2849
6040,2019,190
6041,2019,6000
6042,2019,4930
6043,2019,4949
6044,2019,1191
6045,2019,2917
6049,2019,4023
6050,2019,1
6051,2019,4011
6061,2019,2468
6063,2019,1390
6065,2019,1854
6067,2019,2212
6070,2019,2
6071,2019,4752
6074,2019,2039
6075,2019,2481
6077,2019,1920
6080,2019,2
6081,2019,2542
6082,2019,573
6083,2019,402
6085,2019,2155
6086,2019,1990
6088,2019,2459
6089,2019,431
6091,2019,458
6092,2019,186
6093,2019,3705
6095,2019,1511
6096,2019,1007
6097,2019,2454
6099,2019,1170
6100,2019,13
6101,2019,5443
6102,2019,2699
6104,2019,1110
6105,2019,870
6107,2019,1021
6109,2019,524
6111,2019,398
6112,2019,521
6114,2019,4684
6116,2019,959
6118,2019,1981
6120,2019,0
6121,2019,3444
6122,2019,1151
6123,2019,709
6124,2019,486
6125,2019,1053
6127,2019,1415
6129,2019,3417
6130,2019,1767
6131,2019,2097
6132,2019,2982
6133,2019,2037
6134,2019,1168
6135,2019,3354
6136,2019,4016
6137,2019,4010
6141,2019,1477
6142,2019,839
6143,2019,656
6151,2019,2669
6153,2019,56
6155,2019,1235
6160,2019,109
6161,2019,2312
6162,2019,2352
6163,2019,3840
6164,2019,2558
6165,2019,2436
6166,2019,2743
6167,2019,21
6170,2019,3
6171,2019,6256
6174,2019,392
6176,2019,2033
6180,2019,2
6181,2019,5004
6190,2019,9
6191,2019,7367
6199,2019,144
6200,2019,9
6201,2019,136
6202,2019,16
6211,2019,2688
6212,2019,2455
6213,2019,2039
6214,2019,1477
6215,2019,3787
6216,2019,2558
6217,2019,2963
6218,2019,2939
6219,2019,729
6221,2019,3086
6222,2019,1892
6223,2019,1447
6224,2019,2492
6225,2019,2994
6226,2019,3012
6227,2019,3134
6228,2019,2956
6229,2019,2908
6230,2019,4
6231,2019,3900
6235,2019,1703
6237,2019,201
6241,2019,3136
6243,2019,1622
6245,2019,4925
6247,2019,1715
6251,2019,291
6252,2019,99
6255,2019,745
6261,2019,525
6262,2019,552
6265,2019,861
6267,2019,1990
6268,2019,358
6269,2019,2292
6270,2019,2
6271,2019,2045
6273,2019,136
6274,2019,338
6276,2019,89
6277,2019,239
6278,2019,58
6281,2019,1089
6285,2019,653
6286,2019,1102
6287,2019,1051
6289,2019,52
6290,2019,2
6291,2019,3469
6294,2019,881
6295,2019,524
6300,2019,3
6301,2019,5612
6305,2019,871
6307,2019,221
6311,2019,449
6312,2019,109
6321,2019,1404
6325,2019,2514
6333,2019,2054
6336,2019,2385
6341,2019,34
6342,2019,72
6343,2019,1987
6351,2019,2961
6353,2019,28
6360,2019,6
6361,2019,3719
6363,2019,1054
6365,2019,1644
6367,2019,4674
6369,2019,3169
6370,2019,19
6371,2019,3265
6372,2019,5960
6373,2019,4855
6374,2019,6924
6400,2019,24
6401,2019,226
6411,2019,3690
6412,2019,4437
6413,2019,5704
6414,2019,3891
6415,2019,2972
6416,2019,2636
6417,2019,3771
6418,2019,4650
6419,2019,2359
6421,2019,11
6422,2019,149
6430,2019,1
6431,2019,5018
6432,2019,2109
6433,2019,2737
6436,2019,1511
6438,2019,2179
6439,2019,713
6440,2019,12
6441,2019,3890
6442,2019,1316
6443,2019,2027
6444,2019,3832
6445,2019,1742
6446,2019,2568
6447,2019,1014
6451,2019,2753
6454,2019,469
6456,2019,518
6460,2019,27
6461,2019,4028
6462,2019,3405
6463,2019,2206
6464,2019,2574
6465,2019,1158
6466,2019,3864
6467,2019,2837
6468,2019,235
6469,2019,359
6471,2019,3205
6584,2019,1968
6585,2019,1870
6586,2019,200
6587,2019,584
6590,2019,32
6591,2019,4607
6595,2019,1226
6596,2019,1674
6598,2019,1371
6599,2019,546
5766,2020,314
5768,2020,3502
5800,2020,18
5801,2020,5235
5802,2020,3252
5803,2020,4560
5804,2020,1614
5807,2020,1224
5808,2020,815
5809,2020,1211
5811,2020,474
5812,2020,314
5813,2020,1359
5814,2020,326
5815,2020,634
5816,2020,133
5817,2020,130
5851,2020,1288
5853,2020,1266
5854,2020,3046
5855,2020,1538
5856,2020,776
5860,2020,0
5861,2020,1126
5862,2020,265
5863,2020,719
5864,2020,1111
5865,2020,708
5866,2020,727
5871,2020,636
5872,2020,484
5900,2020,94
5901,2020,2
5902,2020,30
5911,2020,2033
5912,2020,4328
5913,2020,4726
5914,2020,3256
5915,2020,2599
5916,2020,1654
5921,2020,2932
5922,2020,2205
5923,2020,1372
5924,2020,1827
5925,2020,1824
5926,2020,1572
5927,2020,478
5928,2020,1346
5930,2020,2
5931,2020,4645
5932,2020,2675
5935,2020,1842
5941,2020,2874
5943,2020,603
5944,2020,1553
5951,2020,2971
5953,2020,5706
5954,2020,1505
5960,2020,12
5961,2020,8186
5962,2020,1235
5963,2020,1028
5964,2020,944
5966,2020,1229
5970,2020,3
5971,2020,2636
5973,2020,1184
5975,2020,3630
5976,2020,631
5977,2020,147
5980,2020,12
5981,2020,4035
5984,2020,652
5985,2020,1005
5986,2020,1329
5987,2020,712
5988,2020,3419
5991,2020,3782
5993,2020,3668
5995,2020,2411
6000,2020,71
6001,2020,3473
6002,2020,3439
6003,2020,2948
6004,2020,4584
6005,2020,2498
6006,2020,5529
6011,2020,800
6012,2020,357
6013,2020,592
6014,2020,1056
6015,2020,780
6017,2020,1410
