Post.code;Totaal.2022;Koopwoning.2022;Huurwoning.2022;adressen/km2.2022
6224;8435;20;70;3426
6225;6650;70;30;1123
6226;7285;60;40;2387
6227;7530;50;50;2057
6228;6555;60;40;1561
6229;6725;40;60;1528
6231;7450;60;40;805
6235;2795;80;20;338
6237;325;90;10;205
6241;5495;80;20;687
6243;2510;80;20;225
6245;9645;80;20;786
6247;2885;80;20;352
6251;420;80;20;107
6252;145;90;10;139
6255;1105;70;30;115
6261;865;80;20;135
6262;1020;70;30;148
6265;1415;80;20;153
6267;3560;70;30;412
6268;575;70;30;87
6269;3910;80;20;436
6271;3895;50;50;513
6273;220;90;10;58
6274;550;80;20;76
6276;160;80;20;27
6277;400;80;20;66
6278;70;90;-99997;31
6281;1765;70;30;198
6285;1030;70;30;110
6286;1920;70;30;124
6287;1675;80;20;187
6289;75;80;20;23
6291;7830;40;60;1281
6294;1415;60;30;171
6295;890;60;40;121
6301;10360;50;50;834
6305;1390;70;30;273
6307;320;80;20;55
6311;790;90;10;242
6312;165;60;40;191
6321;2410;70;30;289
6325;4265;70;30;375
6333;3205;90;10;283
6336;3915;80;20;421
6341;55;100;-99997;171
6342;95;90;-99997;232
6343;3245;80;20;297
6351;5050;70;30;684
6353;45;90;-99997;43
6361;6450;60;40;720
6363;1620;80;20;436
6365;2710;70;30;317
6367;8225;70;30;672
6369;5330;60;40;689
6371;6255;50;50;1558
6372;10105;70;30;1566
6373;8735;60;40;1507
6374;11925;70;30;1249
6411;7830;30;70;2564
6412;8860;50;50;1907
6413;11155;50;50;1729
6414;7650;50;50;1478
6415;6375;40;60;1820
6416;5960;50;50;1795
6417;6675;50;50;1918
6418;9275;40;60;1750
6419;4150;70;30;1081
6421;10;-99997;-99997;1525
6422;70;80;20;145
6431;9845;40;60;2200
6432;3960;50;50;1580
6433;5030;60;40;1236
6436;2635;70;30;826
6438;3715;80;20;548
6439;1075;80;20;181
6441;7440;50;50;1839
6442;2405;60;30;1276
6443;3835;50;50;1694
6444;6270;70;30;1918
6445;2790;90;10;1230
6446;4935;60;40;1472
6447;1615;80;20;281
6451;4645;70;30;640
6454;705;80;20;151
6456;850;80;20;153
6461;8095;40;50;2496
6462;6920;50;50;2007
6463;4865;30;70;2034
6464;4220;70;30;1185
6465;2025;70;30;930
6466;7675;50;50;1561
6467;4875;70;30;1787
6468;280;80;20;840
6469;585;70;30;713
6471;5775;60;40;1051
6511;10515;20;80;3768
6512;5480;30;70;4338
6515;9940;70;30;987
6521;6465;50;50;3620
6522;4865;60;40;2460
6523;8015;40;60;2147
6524;7435;50;50;3853
6525;9495;40;60;1510
6531;10395;50;50;3166
6532;5975;40;60;2303
6533;11145;40;60;2249
6534;3145;40;60;2146
6535;7260;20;80;2038
6536;3565;60;40;1531
6537;9340;40;60;1920
6538;9340;40;60;2210
6541;9665;30;70;2781
6542;7345;40;60;3499
6543;7330;40;60;2420
6544;5540;30;70;2144
6545;5335;60;40;1935
6546;9140;60;40;1300
6551;2515;80;20;394
6561;6225;50;50;797
6562;10525;60;40;859
6564;830;90;10;536
6566;5865;60;40;640
6571;1940;60;40;424
6572;485;70;20;449
6573;3630;60;40;571
6574;480;50;50;693
6575;105;90;-99997;74
6576;2525;60;40;284
6577;145;90;10;76
6578;1735;60;40;243
6579;470;70;30;74
6581;11730;70;30;1043
6582;1890;70;30;296
6584;3735;80;20;572
6585;3070;70;30;413
6586;325;80;20;90
6587;860;80;20;127
6591;9210;60;40;975
6595;2260;70;30;518
6596;2875;80;20;280
6598;2090;80;20;269
6599;805;80;20;79
6601;10575;50;50;1705
6602;6260;70;30;1874
6603;5095;70;30;540
6604;4035;90;10;663
6605;10740;70;30;1320
6606;405;90;10;94
6611;2710;80;20;258
6612;840;80;20;108
6613;735;90;10;112
6615;140;60;40;175
6616;955;80;20;121
6617;1750;80;20;175
6621;3565;70;30;314
6624;1370;70;30;177
6626;1670;80;20;143
6627;1350;80;20;141
6628;555;90;10;59
6629;815;80;20;88
6631;1635;80;20;146
6634;650;80;20;87
6641;12775;60;40;1420
6642;4585;90;10;1001
6644;4160;70;30;468
6645;2200;70;30;231
6651;10375;60;40;1060
6652;2360;90;10;967
6653;1800;60;40;260
6654;1700;70;30;238
6655;1300;80;20;684
6657;2240;70;30;272
6658;6995;70;30;778
6659;2480;70;30;249
6661;12475;60;40;1293
6662;10025;80;20;1090
6663;12360;60;40;1094
6665;4350;70;30;485
6666;4995;70;30;543
6668;1465;70;30;128
6669;4465;60;40;392
6671;5065;70;30;648
6672;175;20;80;250
6673;1700;70;30;434
6674;3065;70;30;427
6675;1855;80;20;237
6676;70;80;20;15
6677;475;80;20;54
6678;2545;70;30;566
6681;12200;70;30;948
6684;135;90;10;194
6685;2060;70;30;366
6686;2750;80;20;295
6687;2890;80;20;301
6691;7275;70;30;695
6701;3720;40;60;2370
6702;2535;30;70;1760
6703;2830;70;30;1477
6704;810;60;40;553
6705;1445;100;0;264
6706;5430;40;60;2041
6707;5100;20;80;3140
6708;13425;50;50;2094
6709;4645;30;70;1935
6711;11915;60;40;1939
6712;5245;60;40;2584
6713;10150;60;40;2649
6714;7385;50;50;2712
6715;6770;60;40;2084
6716;8005;80;20;1278
6717;19100;60;40;2006
6718;9440;70;30;949
6721;15265;70;30;1219
6731;2175;70;30;248
6732;3660;70;20;215
6733;2810;70;30;180
6741;13790;80;20;591
6744;3725;80;20;247
6745;465;80;20;254
6811;6645;20;80;3566
6812;2815;60;40;1167
6813;4400;70;30;1323
6814;6315;70;30;2291
6815;3340;50;50;661
6816;2315;70;30;187
6821;5925;50;50;3903
6822;7195;30;70;3742
6823;6920;20;70;1680
6824;10715;50;50;2907
6825;5740;40;60;2260
6826;10405;20;80;2389
6827;405;20;90;1610
6828;12420;20;80;3892
6831;3525;20;80;1895
6832;5585;20;80;2329
6833;6600;40;60;2088
6834;3240;20;80;1421
6835;5320;40;60;1760
6836;11725;60;40;1478
6841;4590;40;60;1744
6842;2925;60;40;1370
6843;10620;50;50;1790
6844;4065;60;40;2159
6845;6050;60;40;1662
6846;14085;60;40;1378
6851;9365;70;30;1154
6852;10280;80;20;1502
6861;5640;70;30;938
6862;5750;70;30;1030
6865;4900;50;50;790
6866;3535;60;40;963
6869;710;70;30;363
6871;9070;60;40;1090
6874;1745;60;40;176
6877;40;-99997;-99997;2
6881;7500;70;30;1789
6882;6480;30;70;2545
6883;4205;50;50;1635
6891;1750;90;10;953
6901;6560;50;50;1840
6902;1130;90;10;913
6903;6785;60;40;1531
6904;7175;50;50;1753
6905;4690;80;20;508
6909;1945;60;40;218
6911;2440;70;30;298
6913;840;80;20;88
6914;1070;70;30;135
6915;3095;50;50;565
6916;2770;70;30;490
6917;640;60;40;101
6921;14230;70;30;1277
6922;7530;60;40;1256
6923;2000;80;20;300
6924;1195;80;20;170
6931;7615;60;40;1094
6932;7330;60;40;1231
6941;4730;70;30;874
6942;12460;60;40;1015
6951;7210;50;50;1389
6952;4310;50;50;1378
6953;2095;70;30;835
6955;1070;80;20;152
6956;940;60;40;623
6957;965;80;20;142
6961;9930;60;40;937
6964;830;80;20;52
6971;8425;60;40;761
6974;700;90;10;107
6975;340;80;20;22
6981;4530;50;50;973
6982;2175;40;60;863
6983;4130;70;30;742
6984;200;70;30;232
6986;1390;80;20;418
6987;2710;70;30;353
6988;1395;90;10;264
6991;7580;60;40;1048
6994;1080;60;40;157
6996;1625;70;30;122
6997;465;80;20;78
6998;570;80;20;102
6999;1615;60;40;150
7001;4635;40;60;1909
7002;6545;30;70;1516
7003;2930;60;40;1430
7004;4710;70;30;478
7005;800;50;50;1162
7006;9825;70;30;1238
7007;8530;70;30;1083
7008;865;80;20;732
7009;7060;50;50;1362
7011;5600;60;30;762
7021;8740;70;30;558
7025;2260;80;20;66
7031;7040;80;20;497
7035;1525;80;20;152
7036;450;90;10;57
7037;2345;80;20;203
7038;2690;70;30;371
7039;1165;90;10;175
7041;8430;60;40;997
7044;455;90;10;537
7045;790;80;20;69
7046;85;80;20;11
7047;1070;70;30;171
7048;165;80;20;82
7051;5815;60;40;632
7054;1215;80;20;77
7055;1040;90;10;42
7061;4570;60;40;798
7064;5495;60;40;548
7065;970;80;20;36
7071;10500;60;40;1027
7075;1815;80;20;294
7076;840;90;10;302
7077;495;80;20;57
7078;1045;80;20;88
7081;4360;60;40;614
7083;285;80;20;35
7084;925;90;10;105
7091;7120;60;40;892
7095;1085;90;10;85
7101;12340;70;30;1608
7102;3695;70;30;1013
7103;7800;70;30;1438
7104;1490;80;20;57
7105;420;70;30;32
7106;350;70;30;15
7107;710;80;20;41
7108;885;80;20;23
7109;625;80;20;44
7113;310;80;20;86
7115;300;70;30;36
7119;255;90;10;21
7121;7965;70;30;964
7122;8005;80;20;660
7123;1425;80;20;735
7126;1500;80;20;237
7131;9805;70;30;952
7132;3095;90;10;715
7134;1125;80;20;89
7135;1370;90;10;112
7136;1995;80;20;135
7137;1390;90;10;105
7141;9420;70;30;914
7142;505;80;20;20
7151;7825;60;40;1008
7152;3370;80;20;625
7156;2845;80;20;142
7157;1325;80;20;43
7161;9280;60;40;766
7165;1025;90;10;79
7201;5630;40;60;2353
7202;1140;40;60;1165
7203;4930;60;40;1173
7204;9900;40;60;2434
7205;2450;70;30;717
7206;6535;60;40;1404
7207;9240;80;20;1048
7211;4440;70;30;381
7213;3985;70;30;441
7214;2095;80;20;195
7215;415;80;20;47
7216;290;80;20;25
7217;1790;80;20;108
7218;1250;80;20;89
7221;2240;70;30;262
7223;1065;80;20;72
7224;85;80;20;13
7225;250;80;20;73
7226;140;70;30;64
7227;890;80;20;49
7231;5330;60;40;1250
7232;3165;80;20;1430
7233;310;70;30;39
7234;650;80;20;77
7241;8125;70;30;923
7242;5585;60;40;1325
7244;1770;80;20;99
7245;4325;80;20;172
7251;7185;70;30;496
7255;6565;70;30;490
7256;1425;80;20;183
7261;7755;70;30;522
7263;900;80;20;65
7271;7765;60;40;790
7273;700;80;20;59
7274;1320;90;10;85
7275;640;80;20;46
7311;10620;40;60;3218
7312;10825;50;50;1798
7313;2310;90;10;844
7314;7030;70;30;2201
7315;4850;70;30;1674
7316;6280;60;40;1761
7317;335;70;30;1058
7321;6070;80;20;2369
7322;9655;60;40;2106
7323;12935;50;50;1685
7324;2125;70;30;712
7325;13415;70;30;1538
7326;9710;60;40;1697
7327;5650;70;30;1440
7328;7285;60;40;2003
7329;2750;30;70;2134
7331;11425;50;50;2874
7332;745;60;40;2068
7333;6465;50;50;1789
7334;2485;90;10;1761
7335;6435;60;40;2236
7336;370;60;40;1573
7339;6260;80;20;774
7341;1040;90;10;61
7345;2210;90;10;189
7346;235;70;30;35
7348;100;80;20;17
7351;1365;60;40;122
7352;45;80;30;86
7361;4870;70;30;316
7364;1275;80;20;119
7371;3340;70;30;262
7381;1775;80;20;128
7382;1570;70;30;128
7383;2710;60;40;200
7384;2995;80;20;114
7391;12105;60;40;984
7392;1205;70;30;466
7395;835;70;30;95
7396;2525;60;40;112
7397;755;90;10;29
7399;675;90;10;52
7411;8425;30;70;2755
7412;11520;50;50;2361
7413;7265;50;50;3564
7414;5315;40;60;1744
7415;11470;30;70;2364
7416;3475;40;60;2391
7417;4960;30;70;1717
7418;580;80;20;826
7419;2290;80;20;1166
7421;5215;70;30;1075
7422;2410;60;40;1500
7423;5980;80;20;1598
7424;4775;80;20;1353
7425;7880;80;20;1265
7426;25;-99997;-99997;106
7427;85;60;40;377
7428;155;70;30;36
7429;1075;40;60;1446
7431;4875;70;30;581
7433;6110;70;30;670
7434;1465;80;20;70
7435;425;80;20;43
7437;5665;80;20;418
7439;295;100;-99997;827
7441;5140;80;20;1093
7442;10440;60;40;1190
7443;9190;80;20;847
7447;6405;80;20;382
7448;2080;70;20;116
7451;9410;70;30;460
7461;9720;60;40;1317
7462;13790;70;30;1513
7463;5310;90;10;987
7466;330;90;10;56
7467;430;90;10;48
7468;7290;70;20;528
7471;12075;60;40;967
7472;35;80;-99997;218
7475;7240;70;30;312
7478;2630;70;30;229
7481;10880;60;40;1058
7482;10440;80;20;1016
7483;2920;90;10;1090
7491;7380;70;30;759
7495;1905;70;30;54
7496;2150;70;30;202
7497;1615;70;30;97
7511;9825;20;80;4172
7512;7080;40;60;3683
7513;5230;40;60;3135
7514;6305;50;50;3502
7521;9210;40;60;1604
7522;7500;40;60;1438
7523;12220;40;60;2461
7524;3595;80;20;371
7525;375;80;20;124
7531;8370;60;40;2289
7532;5355;60;40;950
7533;4825;50;50;2557
7534;12500;70;30;1182
7535;3720;80;20;1980
7536;60;80;20;71
7541;3370;40;60;2348
7542;10400;70;30;1382
7543;6935;40;60;2545
7544;16010;30;70;2067
7545;14635;40;60;2529
7546;8685;70;30;1145
7547;590;60;40;637
7548;3845;80;20;291
7551;4260;40;60;2955
7552;11240;50;50;1597
7553;9620;50;50;2102
7554;1545;80;20;159
7555;9185;60;40;1623
7556;11935;50;50;2259
7557;10780;50;50;2481
7558;12080;70;30;1352
7559;10830;80;20;913
7561;2000;80;20;252
7562;195;50;50;36
7571;2760;30;70;2273
7572;5055;50;50;2018
7573;3705;70;30;1719
7574;3520;50;50;859
7575;585;80;20;753
7576;5995;70;30;1251
7577;9915;80;20;1252
7581;8330;60;40;1059
7582;5265;70;30;1039
7585;510;90;10;121
7586;4110;60;40;462
7587;3900;80;20;229
7588;970;80;20;41
7591;10150;70;30;727
7595;3070;70;30;252
7596;2375;80;20;142
7597;1695;80;20;65
7601;7050;40;60;2208
7602;6025;70;30;1335
7603;6175;50;50;1297
7604;6460;40;60;1318
7605;2885;40;60;2531
7606;6770;40;60;1999
7607;9315;40;60;2194
7608;11080;60;40;1474
7609;13800;80;20;1055
7610;45;40;60;102
7611;1525;80;20;238
7614;270;70;30;269
7615;1625;80;20;161
7621;5765;80;20;1246
7622;7830;50;50;1611
7623;8480;80;20;1006
7625;1370;80;20;144
7626;560;90;10;148
7627;2025;80;20;128
7631;4460;80;20;596
7634;760;80;20;62
7635;1000;80;20;52
7636;595;80;20;79
7637;315;70;30;161
7638;170;70;30;14
7641;8205;70;30;914
7642;7340;70;30;885
7645;1050;70;30;59
7651;5710;60;40;582
7661;995;80;20;107
7662;210;70;30;13
7663;385;70;30;40
7664;625;80;20;35
7665;3600;80;20;236
7666;900;80;20;62
7667;1280;70;30;80
7668;150;70;30;24
7671;11260;60;40;677
7672;2550;80;20;809
7675;145;70;30;55
7676;4445;50;50;366
7678;4335;70;30;251
7679;1275;80;20;79
7681;8820;60;40;758
7683;5880;80;20;357
7685;1055;80;20;66
7686;565;90;10;159
7687;1225;80;20;180
7688;1465;80;20;76
7691;3530;80;20;251
7692;970;80;20;115
7693;1415;80;20;142
7694;1520;70;30;142
7695;1110;90;10;59
7696;320;80;20;50
7701;12005;70;30;823
7702;850;90;10;742
7705;350;100;0;39
7707;3990;80;20;222
7711;9395;70;30;470
7715;965;90;10;43
7721;7265;70;30;936
7722;7730;80;20;234
7731;12195;70;30;723
7732;795;80;20;447
7734;370;80;20;47
7735;375;90;10;79
7736;185;80;20;33
7737;525;80;20;74
7738;620;90;10;24
7739;425;80;20;35
7741;9115;50;50;890
7742;6565;70;30;893
7751;3845;80;20;311
7753;675;70;30;69
7754;365;90;10;34
7755;365;90;10;33
7756;245;100;-99997;63
7761;4440;70;30;410
7764;465;70;30;126
7765;1660;80;20;122
7766;1305;80;20;91
7771;4750;60;40;879
7772;11145;60;40;966
7773;4030;80;20;778
7775;2025;80;20;119
7776;3165;70;30;348
7777;985;90;10;78
7778;185;90;10;53
7779;115;80;20;12
7781;265;90;10;45
7782;1955;70;30;169
7783;3160;70;30;401
7784;555;90;10;38
7785;45;90;-99997;25
7786;190;80;20;64
7787;180;90;10;31
7788;160;80;20;17
7791;595;90;10;23
7792;110;80;20;21
7793;450;70;30;106
7794;290;80;20;36
7795;140;80;20;17
7796;660;80;20;75
7797;615;90;10;33
7798;375;90;10;105
7811;4630;40;60;1476
7812;9840;60;40;1241
7813;1470;90;10;346
7814;1835;90;10;258
7815;6070;40;60;1325
7821;15;-99997;-99997;660
7822;2990;60;40;1098
7823;8185;50;50;1499
7824;7660;50;50;1329
7825;425;80;20;261
7826;3030;80;20;368
7827;9215;80;20;816
7828;2040;90;10;349
7831;3410;70;30;183
7833;4715;70;30;607
7841;2235;70;30;297
7842;65;100;-99997;96
7843;875;90;10;110
7844;2120;60;40;626
7845;275;90;10;20
7846;610;100;0;50
7847;235;80;20;28
7848;2150;60;40;271
7849;400;90;10;85
7851;370;90;10;157
7852;200;90;10;24
7853;175;80;20;42
7854;1885;70;30;254
7855;400;90;10;72
7856;180;100;-99997;20
7858;125;90;10;24
7859;35;90;-99997;18
7861;1865;80;20;232
7863;615;80;20;84
7864;405;90;10;28
7871;755;80;20;127
7872;1235;80;20;125
7873;1900;70;30;242
7874;410;90;10;29
7875;1680;80;20;180
7876;3385;70;30;110
7877;105;90;-99997;48
7881;7765;70;30;378
7884;1745;70;30;162
7885;2070;80;20;183
7887;4735;70;30;355
7889;185;80;20;17
7891;11835;60;40;853
7892;125;80;20;461
7894;3030;70;30;317
7895;825;80;20;53
7901;3205;40;60;1855
7902;4675;40;50;2018
7903;395;70;30;478
7904;4970;50;50;1039
7905;4345;50;50;1424
7906;6200;50;50;2104
7907;2045;40;60;1877
7908;11460;80;20;1129
7909;2770;50;50;1131
7910;115;90;-99997;15
7911;305;80;20;69
7912;655;80;20;74
7913;5270;70;30;392
7914;1925;80;20;363
7915;70;80;20;58
7916;2365;70;30;216
7917;1365;80;20;80
7918;1410;80;20;131
7921;6945;70;30;546
7924;1055;80;10;46
7925;580;90;10;19
7926;955;90;10;80
7927;735;90;10;84
7928;10;-99997;-99997;8
7929;40;100;-99997;20
7931;785;90;10;70
7932;375;80;30;49
7933;1625;70;30;126
7934;585;90;10;51
7935;85;80;20;93
7936;790;80;20;63
7937;60;90;-99997;15
7938;965;80;20;114
7941;6185;50;50;2052
7942;5725;40;60;1259
7943;8050;70;30;937
7944;10490;60;40;1315
7946;1725;70;30;101
7948;4000;80;20;321
7949;125;90;10;36
7951;10715;80;20;489
7954;4130;80;20;167
7955;1365;80;20;156
7957;2970;70;30;378
7958;2490;80;20;122
7961;3980;80;20;253
7963;3675;70;30;297
7964;360;70;30;40
7965;115;80;20;33
7966;70;50;50;38
7971;3710;70;30;394
7973;720;60;40;74
7974;200;90;-99997;52
7975;1445;80;20;139
7981;2635;70;30;247
7983;655;90;10;46
7984;180;100;-99997;70
7985;55;90;-99997;36
7986;270;90;10;17
7991;4135;80;20;235
8011;8700;30;70;3319
8012;7110;50;50;2949
8013;2575;40;60;1293
8014;12455;60;40;1935
8015;3050;70;30;766
8016;7675;70;30;1623
8017;6980;70;30;1779
8019;2550;80;20;844
8021;5775;30;70;3629
8022;5070;20;80;2797
8023;5715;50;50;2809
8024;4090;70;30;669
8025;905;40;60;1239
8026;960;80;20;66
8028;255;80;20;29
8031;9845;40;60;2468
8032;9840;40;60;2145
8033;3360;70;30;1372
8034;730;90;10;414
8035;290;90;10;21
8041;370;70;30;823
8042;5350;70;30;1028
8043;23150;70;30;1652
8044;3845;60;40;889
8045;25;90;-99997;5
8051;10225;60;30;854
8052;2085;70;30;823
8055;690;80;20;46
8061;7515;70;30;706
8064;4920;60;40;599
8066;585;80;20;73
8071;12800;60;40;1050
8072;7855;60;40;1011
8075;4830;70;30;311
8076;700;70;30;60
8077;2035;80;20;138
8079;255;90;10;27
8081;11710;60;40;873
8082;800;70;30;628
8084;7025;70;30;684
8085;4200;80;20;153
8091;12320;70;30;990
8094;1500;80;20;327
8095;1270;80;20;198
8096;6370;70;30;397
8097;2215;80;20;115
8101;6265;60;40;1060
8102;7310;60;40;1042
8103;6460;80;20;770
8105;2240;80;20;140
8106;1505;80;20;108
8107;1175;80;20;87
8111;3700;70;30;261
8112;1155;80;20;125
8121;8265;70;30;496
8124;1255;80;20;87
8131;8275;70;30;540
8141;7190;80;20;531
8144;445;80;20;51
8146;345;80;20;20
8147;220;90;10;57
8148;1350;80;20;72
8151;1850;80;20;379
8152;2665;70;30;414
8153;155;80;20;58
8154;100;80;20;42
8161;6480;70;30;866
8162;9200;60;40;851
8166;3240;80;20;127
8167;1620;80;20;112
8171;7885;70;30;728
8172;4830;40;60;882
8181;11890;70;30;736
8191;6250;70;30;474
8193;180;90;10;31
8194;660;80;20;82
8196;625;90;10;86
8198;70;90;-99997;12
8211;305;80;20;127
8212;4565;90;10;964
8218;225;70;30;18
8219;3270;100;0;291
8221;-99997;-99997;-99997;48
8222;190;100;-99997;338
8223;4980;40;60;1263
8224;7380;50;50;2034
8225;8055;60;40;2020
8226;9545;60;40;1527
8231;5375;50;50;1739
8232;7610;40;60;2116
8233;710;-99997;100;1915
8239;655;10;90;701
8241;1575;100;0;220
8242;6135;70;30;1151
8243;9535;60;40;1334
8244;4195;80;20;536
8245;6915;90;10;876
8251;12700;50;50;1043
8252;5785;90;10;872
8253;10350;80;20;732
8254;840;30;70;1148
8255;6450;70;30;599
8256;6740;60;40;440
8261;5365;50;50;2239
8262;6415;50;50;1962
8263;710;90;10;706
8264;2050;70;30;1554
8265;15175;60;40;1757
8266;7510;80;20;1308
8267;670;80;20;539
8271;12475;80;20;1005
8274;870;80;20;104
8275;665;90;10;82
8276;785;90;10;63
8277;1020;90;10;163
8278;925;90;10;28
8281;10375;80;20;832
8291;10;-99997;-99997;4
8293;155;90;10;7
8294;190;80;20;8
8301;2045;40;60;1521
8302;10910;70;30;1020
8303;9720;60;40;1402
8304;3445;60;40;889
8305;345;90;10;135
8307;3160;70;30;258
8308;1960;70;30;119
8309;2500;80;20;171
8311;1575;80;20;98
8312;1735;70;30;120
8313;1660;70;30;102
8314;1515;80;20;98
8315;2200;50;50;93
8316;3800;70;30;349
8317;1475;80;20;89
8319;5;-99997;-99997;7
8321;13500;80;20;1110
8322;7935;80;20;1020
8325;4340;60;40;534
8326;2510;80;20;146
8331;10400;40;60;1277
8332;5895;80;20;930
8333;905;60;40;362
8334;2160;90;10;335
8335;205;100;-99997;120
8336;90;80;20;51
8337;245;90;10;44
8338;890;80;20;91
8339;175;100;-99997;139
8341;1900;60;40;254
8342;265;90;10;41
8343;605;80;20;599
8344;315;90;10;124
8345;325;80;20;104
8346;390;90;10;104
8347;610;80;20;55
8351;790;90;10;43
8355;2880;70;30;152
8356;1410;70;30;184
8361;85;90;-99997;37
8362;15;60;-99997;4
8363;175;80;20;20
8371;530;80;10;50
8372;40;90;-99997;15
8373;325;90;10;21
8374;920;80;20;114
8375;2585;90;10;338
8376;585;90;10;102
8377;215;80;20;40
8378;430;90;10;63
8381;1965;80;20;281
8382;300;60;40;68
8383;595;80;20;47
8384;950;60;40;136
8385;355;90;10;41
8386;120;70;30;40
8387;225;60;-99997;9
8388;550;90;10;96
8389;335;80;30;38
8391;3635;60;40;374
8392;890;80;20;64
8393;200;100;-99997;21
8394;390;90;10;34
8395;1050;80;20;62
8396;95;100;-99997;105
8397;800;70;30;114
8398;480;90;10;41
8401;7325;60;40;814
8403;285;100;-99997;33
8404;1050;80;20;83
8405;435;90;10;40
8406;1555;80;20;120
8407;1010;80;20;100
8408;1325;80;20;136
8409;770;80;20;66
8411;3275;70;30;192
8412;815;90;10;37
8413;820;90;10;62
8414;1465;60;40;202
8415;420;90;10;43
8421;1550;80;20;156
8422;265;90;10;16
8423;1045;80;20;77
8424;690;80;20;49
8425;320;90;10;34
8426;4850;60;40;410
8427;410;80;20;52
8428;355;100;0;25
8431;9685;60;40;809
8432;590;90;10;39
8433;3170;70;30;358
8434;835;80;20;77
8435;1925;80;20;144
8437;270;90;10;69
8438;140;90;10;53
8439;60;80;-99997;24
8441;4520;50;50;1648
8442;5740;30;70;2178
8443;2800;40;60;1048
8444;265;20;80;684
8445;1470;100;0;702
8446;7160;60;40;1832
8447;3225;60;40;1338
8448;5725;80;20;689
8449;265;80;20;42
8451;1405;50;50;454
8452;125;70;30;210
8453;1015;90;10;714
8454;685;90;10;93
8455;605;90;10;46
8456;1335;90;10;137
8457;305;90;10;26
8458;840;90;10;91
8459;415;90;10;64
8461;760;90;10;130
8462;175;100;-99997;11
8463;595;80;20;120
8464;1240;80;20;157
8465;1910;80;20;226
8466;50;100;-99997;600
8467;385;90;10;29
8468;390;90;10;59
8469;165;80;20;74
8471;11270;50;50;1210
8472;1980;80;20;695
8474;1070;90;10;109
8475;500;90;10;41
8476;320;90;10;30
8477;150;90;10;18
8478;245;100;-99997;209
8479;210;90;10;17
8481;140;90;10;15
8482;200;90;10;18
8483;440;80;20;56
8484;255;90;10;25
8485;465;90;10;36
8486;235;80;20;12
8487;135;90;-99997;13
8488;190;100;-99997;45
8489;35;100;-99997;12
8491;3310;60;40;518
8493;740;80;20;299
8494;1035;100;0;325
8495;1520;80;20;176
8497;55;80;-99997;6
8501;9735;50;50;1157
8502;3290;90;10;709
8503;65;80;20;257
8505;60;100;-99997;53
8506;545;80;20;93
8507;215;100;-99997;86
8508;470;80;20;142
8511;240;90;10;87
8512;210;90;10;72
8513;345;80;20;52
8514;80;100;-99997;46
8515;80;90;-99997;19
8516;85;90;-99997;19
8517;790;80;20;122
8521;3280;70;30;372
8522;355;80;20;23
8523;500;80;20;86
8524;20;50;50;12
8525;1055;70;30;206
8526;105;80;20;101
8527;30;90;-99997;25
8528;50;90;-99997;84
8529;90;80;20;21
8531;8340;60;40;792
8532;2050;100;0;856
8534;45;90;-99997;38
8535;165;90;10;13
8536;905;80;20;76
8537;250;90;10;60
8538;650;80;20;28
8539;1005;80;20;182
8541;110;90;-99997;41
8542;240;80;20;94
8551;1415;80;20;262
8552;25;-99997;-99997;9
8553;110;80;20;187
8554;65;80;-99997;121
8556;705;80;20;134
8561;4075;60;40;538
8563;640;80;10;83
8564;115;100;-99997;88
8565;410;90;10;46
8566;560;90;10;58
8567;1360;80;20;148
8571;490;90;10;100
8572;175;90;10;28
8573;105;90;-99997;63
8574;1055;80;20;191
8581;360;90;10;53
8582;270;90;10;32
8583;45;100;-99997;11
8584;590;80;20;113
8601;3295;50;50;1836
8602;4810;40;60;1534
8603;4880;80;20;1892
8604;5370;70;30;1144
8605;2115;30;70;2094
8606;2745;50;50;1898
8607;5890;70;30;1393
8608;4880;40;60;1372
8611;275;80;20;72
8612;20;-99997;-99997;6
8613;30;50;50;5
8614;740;80;20;97
8615;610;60;40;97
8616;85;90;10;35
8617;240;100;0;21
8618;445;80;20;103
8621;2315;70;30;343
8622;645;80;20;66
8623;320;80;20;46
8624;400;80;20;97
8625;1080;70;30;191
8626;135;60;40;76
8627;340;80;20;66
8628;250;90;10;74
8629;1610;80;20;217
8631;50;80;-99997;401
8632;200;90;-99997;26
8633;650;80;20;228
8635;415;80;20;48
8636;100;90;-99997;14
8637;270;80;20;40
8641;100;100;-99997;24
8642;60;70;30;13
8644;110;90;10;30
8647;350;80;20;64
8651;2960;70;30;408
8658;75;90;-99997;30
8701;8075;50;50;1141
8702;2020;90;10;768
8711;4445;60;40;514
8713;840;70;30;148
8715;965;60;30;176
8721;775;80;20;81
8722;350;80;20;36
8723;2650;60;40;365
8724;325;80;20;22
8731;2380;60;40;312
8732;225;90;10;30
8733;45;80;-99997;11
8734;895;80;20;128
8735;235;80;20;37
8736;195;90;10;22
8737;125;90;-99997;15
8741;105;90;-99997;17
8742;315;90;10;33
8743;85;90;-99997;46
8744;245;100;0;35
8745;50;90;-99997;25
8746;150;100;-99997;24
8747;280;90;10;35
8748;1785;70;30;251
8749;590;90;10;69
8751;165;80;20;30
8752;25;100;-99997;14
8753;85;90;10;10
8754;3465;60;40;414
8755;110;100;-99997;59
8756;50;100;-99997;8
8757;205;90;10;26
8758;95;90;-99997;12
8759;450;80;20;55
8761;220;80;20;19
8762;80;100;-99997;12
